Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Àìtó eyín-ín ká ni à ń fọwọ́ bò ó.	Aito eyin-in ka ni a n fowo bo o.	remove_accents_and_underdots	menyo20k
Ajá ilé ò mọdẹẹ́ ṣe.	Aja ile o modee se.	remove_accents_and_underdots	menyo20k
Àjà kì í jìn mọ́ ológbò lẹ́sẹ̀.	Aja ki i jin mo ologbo lese.	remove_accents_and_underdots	menyo20k
Ajá tó máa rún ọkà á láyà; ológbò to máa jẹ àkèré á ki ojú bọ omi.	Aja to maa run oka a laya; ologbo to maa je akere a ki oju bo omi.	remove_accents_and_underdots	menyo20k
Ajá wéré-wéré ní ń pa ikún.	Aja were-were ni n pa ikun.	remove_accents_and_underdots	menyo20k
Ajá wo ẹyẹ láwòmọ́jú.	Aja wo eye lawomoju.	remove_accents_and_underdots	menyo20k
Ajé sọ ọmọ nù bí òkò.	Aje so omo nu bi oko.	remove_accents_and_underdots	menyo20k
Àjẹgbé nigún ń jẹbọ.	Ajegbe nigun n jebo.	remove_accents_and_underdots	menyo20k
Ajìnfìn, má ta ojú ilé; ọ̀pọ̀lọ́ jìnfìn má ta ojú àtijáde.	Ajinfin, ma ta oju ile; opolo jinfin ma ta oju atijade.	remove_accents_and_underdots	menyo20k
A-jókò-ó-kunkun ò jẹ́ kí a-jókòó-jẹ́jẹ́ ó jókòo.	A-joko-o-kunkun o je ki a-jokoo-jeje o jokoo.	remove_accents_and_underdots	menyo20k
Àjùmọ̀bí ò kan ti àrùn; kí alápá mú apáa rẹ̀ kó le.	Ajumobi o kan ti arun; ki alapa mu apaa re ko le.	remove_accents_and_underdots	menyo20k
A-ká-ìgbá-tà-á náwó ikú.	A-ka-igba-ta-a nawo iku.	remove_accents_and_underdots	menyo20k
Àkànṣe lọfà ìmàdò; jagan oró ò ran èse.	Akanse lofa imado; jagan oro o ran ese.	remove_accents_and_underdots	menyo20k
Àkèekèé ní òún kúrò ní kòkòròo kí nìyí?	Akeekee ni oun kuro ni kokoroo ki niyi?	remove_accents_and_underdots	menyo20k
Àkèekèé rìn tapó-tapó.	Akeekee rin tapo-tapo.	remove_accents_and_underdots	menyo20k
Akíkanjú-kankan, ogun ní ń lọ; abùwàwà, ọjà ní ń ná; àkànní òbúkọ, bó bá tòṣì a máa rí jẹ.	Akikanju-kankan, ogun ni n lo; abuwawa, oja ni n na; akanni obuko, bo ba tosi a maa ri je.	remove_accents_and_underdots	menyo20k
Àkótán ni gẹ̀gẹ̀ ń kó ọ̀fun.	Akotan ni gege n ko ofun.	remove_accents_and_underdots	menyo20k
Àkùkọọ́ kọ, ọ̀lẹẹ́ pòṣé.	Akukoo ko, olee pose.	remove_accents_and_underdots	menyo20k
Alágẹmọọ́ ti bímọọ rẹ̀ ná; àìmọ̀-ọ́jó kù sọ́wọ́ọ rẹ̀.	Alagemoo ti bimoo re na; aimo-ojo ku sowoo re.	remove_accents_and_underdots	menyo20k
Alágbàró ò yege; aláṣọ á gbà á bó dọ̀la.	Alagbaro o yege; alaso a gba a bo dola.	remove_accents_and_underdots	menyo20k
Alákatam̀pò ojú ò lè ta ẹran pa.	Alakatampo oju o le ta eran pa.	remove_accents_and_underdots	menyo20k
Aláǹgbá tó já látorí ìrókò tí kò fẹsẹ̀ ṣẹ́, ó ní bẹ́nìkan ò yìn un òun ó yinra òun.	Alangba to ja latori iroko ti ko fese se, o ni benikan o yin un oun o yinra oun.	remove_accents_and_underdots	menyo20k
Alára ní ńgbáraá ga; bádíẹ́ bá máa wọ̀ọ̀dẹ̀ a bẹ̀rẹ̀.	Alara ni ngbaraa ga; badie ba maa woode a bere.	remove_accents_and_underdots	menyo20k
A-lèjà-má-lè-jà-pẹ́, ẹlẹgbẹ́ ojo.	A-leja-ma-le-ja-pe, elegbe ojo.	remove_accents_and_underdots	menyo20k
Àlejò orí ni kókó.	Alejo ori ni koko.	remove_accents_and_underdots	menyo20k
Apá lará; ìgbọ̀nwọ́ niyèkan.	Apa lara; igbonwo niyekan.	remove_accents_and_underdots	menyo20k
Àpáàdìí gbóko kò rà.	Apaadii gboko ko ra.	remove_accents_and_underdots	menyo20k
Àpagbé lOrò ń pagi.	Apagbe lOro n pagi.	remove_accents_and_underdots	menyo20k
Apárí ní ń fojú di abẹ.	Apari ni n foju di abe.	remove_accents_and_underdots	menyo20k
Apẹ́ẹ́jẹ kì í jẹ ìbàjẹ́.	Apeeje ki i je ibaje.	remove_accents_and_underdots	menyo20k
Àpọntán kò wí pé kí odò má sun.	Apontan ko wi pe ki odo ma sun.	remove_accents_and_underdots	menyo20k
Ara kì í wúwo kí alára má lè gbe.	Ara ki i wuwo ki alara ma le gbe.	remove_accents_and_underdots	menyo20k
Araà mí gba òtútù, ó gba ọ̀nini.	Araa mi gba otutu, o gba onini.	remove_accents_and_underdots	menyo20k
Àràbà ńlá fojú di àáké.	Araba nla foju di aake.	remove_accents_and_underdots	menyo20k
Ààrẹ àgòrò tó bá gbójú, tòun tolúwa rẹ̀ lẹgbẹ́ra.	Aare agoro to ba gboju, toun toluwa re legbera.	remove_accents_and_underdots	menyo20k
Àríṣe làríkà.	Arise larika.	remove_accents_and_underdots	menyo20k
Ariwo àjìjà ní ń dọ́run.	Ariwo ajija ni n dorun.	remove_accents_and_underdots	menyo20k
Àroó pẹ́ lóko, kò tún mọ ìlùú lù.	Aroo pe loko, ko tun mo iluu lu.	remove_accents_and_underdots	menyo20k
Asúrétete ní ń wojú ọjọ́.	Asuretete ni n woju ojo.	remove_accents_and_underdots	menyo20k
Àṣá ò gbádìẹ níkọ̀kọ̀; gbangba làṣá ń gbádìẹ.	Asa o gbadie nikoko; gbangba lasa n gbadie.	remove_accents_and_underdots	menyo20k
Àṣá ò lè balẹ̀ kó gbéwúrẹ́.	Asa o le bale ko gbewure.	remove_accents_and_underdots	menyo20k
Àṣá wo ahun títí; àwòdí wo ahun títí; idì baba àṣá, kí ló lè fi ahun ṣe?	Asa wo ahun titi; awodi wo ahun titi; idi baba asa, ki lo le fi ahun se?	remove_accents_and_underdots	menyo20k
Àṣá wo ìgbín kọ̀rọ̀; ìkaraun-un rẹ̀ ò jẹ́ kó gbé e.	Asa wo igbin koro; ikaraun-un re o je ko gbe e.	remove_accents_and_underdots	menyo20k
Àṣá wọ̀bọ kò rọ́wọ́ gbé e.	Asa wobo ko rowo gbe e.	remove_accents_and_underdots	menyo20k
Àṣírí ìkokò, ajá kọ́ ni yó tùú u.	Asiri ikoko, aja ko ni yo tuu u.	remove_accents_and_underdots	menyo20k
Àtẹ́lẹwọ́ ẹni kì í tanni.	Atelewo eni ki i tanni.	remove_accents_and_underdots	menyo20k
Àyè kì í há adìẹ kó má dèé ìdí àbaa rẹ̀.	Aye ki i ha adie ko ma dee idi abaa re.	remove_accents_and_underdots	menyo20k
Bí a bá ń pa èpo oṣè, ṣe ní ń máaá sanra sí i.	Bi a ba n pa epo ose, se ni n maaa sanra si i.	remove_accents_and_underdots	menyo20k
Bí a kò bá jìyà tó kún agbọ̀n; a ò lè jẹ oore tó kún ahá.	Bi a ko ba jiya to kun agbon; a o le je oore to kun aha.	remove_accents_and_underdots	menyo20k
Bí a kò bá ṣe bí ẹlẹ́dẹ̀ lọ́nà Ìkòròdú, a ò lè ṣe bí Adégbọrọ̀ lọ́jà ọba.	Bi a ko ba se bi elede lona Ikorodu, a o le se bi Adegboro loja oba.	remove_accents_and_underdots	menyo20k
Bí ebí bá ń pa ọ̀lẹ, à jẹ́ kó kú.	Bi ebi ba n pa ole, a je ko ku.	remove_accents_and_underdots	menyo20k
Bí ẹkẹ́ẹ tálákà ò tó lówùúrọ̀, á tó lálẹ́.	Bi ekee talaka o to lowuuro, a to lale.	remove_accents_and_underdots	menyo20k
Bí ẹnìkan ò kíni “Kú-ù-jokòó,” kíkí Ọlọ́run-ún ju ti igba èèyàn lọ.	Bi enikan o kini “Ku-u-jokoo,” kiki Olorun-un ju ti igba eeyan lo.	remove_accents_and_underdots	menyo20k
Bí ẹrú yó bàá jẹ ìfun, ibi ẹ̀dọ̀ níí tí ń bẹ̀rẹ̀.	Bi eru yo baa je ifun, ibi edo nii ti n bere.	remove_accents_and_underdots	menyo20k
Bí ẹ̀yá bá dẹkùn, ẹran ní ńpajẹ.	Bi eya ba dekun, eran ni npaje.	remove_accents_and_underdots	menyo20k
Bí ìbí bá tẹ̀, bí ìbí bá wọ́, oníkálukú a máa ṣe baba nílé araa rẹ̀.	Bi ibi ba te, bi ibi ba wo, onikaluku a maa se baba nile araa re.	remove_accents_and_underdots	menyo20k
Bí ilẹ̀ẹ́ bá mọ́, ojú orun lọ̀lẹ ń wà.	Bi ilee ba mo, oju orun lole n wa.	remove_accents_and_underdots	menyo20k
Bí iná kò bá tán láṣọ, ẹ̀jẹ̀ kì í tán léèékánná.	Bi ina ko ba tan laso, eje ki i tan leeekanna.	remove_accents_and_underdots	menyo20k
Bí ìṣẹ́ bá ń ṣẹ́ ọ̀dọ́ láṣẹ̀ẹ́jù, kó lọ sígbó erin; bó bá pa erin ìṣẹ́ẹ rẹ̀ a tán; bí erín bá pá a, ìṣẹ́ẹ rẹ̀ a tán.	Bi ise ba n se odo laseeju, ko lo sigbo erin; bo ba pa erin isee re a tan; bi erin ba pa a, isee re a tan.	remove_accents_and_underdots	menyo20k
Bí iwájú ò bá ṣeé lọ sí, ẹ̀yìn a ṣeé padà sí.	Bi iwaju o ba see lo si, eyin a see pada si.	remove_accents_and_underdots	menyo20k
Bí màlúù tó màlúù, ọ̀pá kan ni Fúlàní fi ń dà wọ́n.	Bi maluu to maluu, opa kan ni Fulani fi n da won.	remove_accents_and_underdots	menyo20k
“Bí mo lè kú ma kú” lọmọkùrín fi ń lágbárá “N ò lè wáá kú” lọmọkùnrín fi ń lẹ.	“Bi mo le ku ma ku” lomokurin fi n lagbara “N o le waa ku” lomokunrin fi n le.	remove_accents_and_underdots	menyo20k
Bí ó pẹ́ títí, akólòlò á pe baba.	Bi o pe titi, akololo a pe baba.	remove_accents_and_underdots	menyo20k
Bí ó pẹ́ títí, àlejò á di onílé.	Bi o pe titi, alejo a di onile.	remove_accents_and_underdots	menyo20k
Bí ó ti wuni là ń ṣe ìmàle ẹni; bó wu Lèmó̩mù a fẹlẹ́dẹ̀ jẹ sààrì.	Bi o ti wuni la n se imale eni; bo wu Lemomu a felede je saari.	remove_accents_and_underdots	menyo20k
Bí Ògún ẹní bá dánilójú, à fi gbárí.	Bi Ogun eni ba daniloju, a fi gbari.	remove_accents_and_underdots	menyo20k
Bí ojú kò pọ́nni bí osùn, a kì í he ohun pupa bí idẹ.	Bi oju ko ponni bi osun, a ki i he ohun pupa bi ide.	remove_accents_and_underdots	menyo20k
Bí ojú owó ẹni ò yóni, ènì ò lè yóni.	Bi oju owo eni o yoni, eni o le yoni.	remove_accents_and_underdots	menyo20k
Bí ojúmọ́ mọ́ lékèélékèé a yalé ẹlẹ́fun, agbe a yalé aláró, àlùkò a yalé olósùn.	Bi ojumo mo lekeelekee a yale elefun, agbe a yale alaro, aluko a yale olosun.	remove_accents_and_underdots	menyo20k
Bí ọwọ́ kò sin ilẹ̀, tí kò sin ẹnu, ayo ní ń jẹ́.	Bi owo ko sin ile, ti ko sin enu, ayo ni n je.	remove_accents_and_underdots	menyo20k
Bí Ṣàǹgó bá ńpa àràbà, tó ń pa ìrókò, bíi tigi ńlá kọ́.	Bi Sango ba npa araba, to n pa iroko, bii tigi nla ko.	remove_accents_and_underdots	menyo20k
Dàńdógó kì í ṣe ẹ̀wù ọmọdé.	Dandogo ki i se ewu omode.	remove_accents_and_underdots	menyo20k
Dídán là ń dán ọ̀ràn wò; bí olówó ẹní kú, à lọ ṣúpó.	Didan la n dan oran wo; bi olowo eni ku, a lo supo.	remove_accents_and_underdots	menyo20k
Dídán lẹyẹlé ń dán kú.	Didan leyele n dan ku.	remove_accents_and_underdots	menyo20k
Díẹ̀-díẹ̀ leku ń jawọ.	Die-die leku n jawo.	remove_accents_and_underdots	menyo20k
Díẹ̀-díẹ̀ lẹyẹ ń mu ọsàn.	Die-die leye n mu osan.	remove_accents_and_underdots	menyo20k
Díẹ̀-díẹ̀ ní ń tánṣẹ́.	Die-die ni n tanse.	remove_accents_and_underdots	menyo20k
Dùndún fọ̀ràn gbogbo ṣàpamọ́ra.	Dundun foran gbogbo sapamora.	remove_accents_and_underdots	menyo20k
Ebè kan ṣoṣo àkùrọ́ kúrò ní “Mo fẹ́rẹ̀ẹ́ ṣíwọ́.”	Ebe kan soso akuro kuro ni “Mo feree siwo.”	remove_accents_and_underdots	menyo20k
Ebi ni yó kọ̀ọ́ wèrè lọ́gbọ́n.	Ebi ni yo koo were logbon.	remove_accents_and_underdots	menyo20k
Ebí ń pa ejò, ahún ń yan.	Ebi n pa ejo, ahun n yan.	remove_accents_and_underdots	menyo20k
Ebi ò jẹ́ ká pa ọwọ́ mọ́; ebí ṣenú papala.	Ebi o je ka pa owo mo; ebi senu papala.	remove_accents_and_underdots	menyo20k
Èébú kì í so.	Eebu ki i so.	remove_accents_and_underdots	menyo20k
Èdì kì í mú ọjọ́ kó má là.	Edi ki i mu ojo ko ma la.	remove_accents_and_underdots	menyo20k
Eégún tí ń jẹ orí ẹṣin, orí àgbò ò lè kò ó láyà.	Eegun ti n je ori esin, ori agbo o le ko o laya.	remove_accents_and_underdots	menyo20k
Èkó ilá gba ara ẹ̀ lọ́wọ́ ọ̀bẹ.	Eko ila gba ara e lowo obe.	remove_accents_and_underdots	menyo20k
Èminrin ń jẹni, kò tó ìyà.	Eminrin n jeni, ko to iya.	remove_accents_and_underdots	menyo20k
Èpè ìbínú ò pa odì.	Epe ibinu o pa odi.	remove_accents_and_underdots	menyo20k
Èpè ìlasa kì í ja àgbọ̀nrín.	Epe ilasa ki i ja agbonrin.	remove_accents_and_underdots	menyo20k
Èpò ìbúlẹ̀ kì í pa irẹ́.	Epo ibule ki i pa ire.	remove_accents_and_underdots	menyo20k
Erín jẹ̀ jẹ̀ jẹ̀ kò fọwọ́ kọ́ aṣá; ẹ̀fọ́n jẹ̀ jẹ̀ jẹ̀ kò ki ẹsẹ̀ wọ pòòlò; ẹyẹ kékéèké ń fò lókè wọn ò forí gbági.	Erin je je je ko fowo ko asa; efon je je je ko ki ese wo poolo; eye kekeeke n fo loke won o fori gbagi.	remove_accents_and_underdots	menyo20k
Èṣì ò rọ́ba dádé; Ògúnṣọṣẹ́ ò róòrùn wẹ̀wù ẹ̀jẹ̀; òdòdó ò róòrùn pọ́n; ilé ọmọ lọmọ́ ti pọ́n wá.	Esi o roba dade; Ogunsose o roorun wewu eje; ododo o roorun pon; ile omo lomo ti pon wa.	remove_accents_and_underdots	menyo20k
Eṣinṣín ń pọntí; ekòló ń ṣú ọ̀lẹ̀lẹ̀; kantí-kantí ní ká wá nǹkan dí agbè lẹ́nu kí nǹkankan má kòó sí i.	Esinsin n ponti; ekolo n su olele; kanti-kanti ni ka wa nnkan di agbe lenu ki nnkankan ma koo si i.	remove_accents_and_underdots	menyo20k
Eṣú jẹ oko tán eṣù lọ; eṣú lọ Wata, ilée rẹ̀.	Esu je oko tan esu lo; esu lo Wata, ilee re.	remove_accents_and_underdots	menyo20k
Èèwọ̀ ni tọwọ̀; a kì í figi ọwọ̀ dáná.	Eewo ni towo; a ki i figi owo dana.	remove_accents_and_underdots	menyo20k
Ewu iná kì í pa àwòdì.	Ewu ina ki i pa awodi.	remove_accents_and_underdots	menyo20k
Ewúrẹ́ ń ṣọdún, àgùtán gbàlù sẹ́yìn, òbúkọọ́ ní ká sin òun lọ sílé àna òun.	Ewure n sodun, agutan gbalu seyin, obukoo ni ka sin oun lo sile ana oun.	remove_accents_and_underdots	menyo20k
Ewúrẹ́ ò lè rí ewé ọdán òkè fi ṣe nǹkan.	Ewure o le ri ewe odan oke fi se nnkan.	remove_accents_and_underdots	menyo20k
Ewúro ò fi tojo korò.	Ewuro o fi tojo koro.	remove_accents_and_underdots	menyo20k
Èèyàn ìbáà kúrú, ìbáà búrẹ́wà, gbèsè ò sí, ìtìjú ò sí.	Eeyan ibaa kuru, ibaa burewa, gbese o si, itiju o si.	remove_accents_and_underdots	menyo20k
Ẹbọ jíjẹ kì í pa igún.	Ebo jije ki i pa igun.	remove_accents_and_underdots	menyo20k
Ẹgbẹ̀rún eèrà ò lè gbé ṣúgà; wọ́n ó kàn tò yí i ká lásán ni.	Egberun eera o le gbe suga; won o kan to yi i ka lasan ni.	remove_accents_and_underdots	menyo20k
Ẹgbẹ̀rún ẹja ò lè dẹ́rù pa odò.	Egberun eja o le deru pa odo.	remove_accents_and_underdots	menyo20k
Ẹ̀yìn ológbò kì í balẹ̀.	Eyin ologbo ki i bale.	remove_accents_and_underdots	menyo20k
Ẹjọ́ ẹlẹ́jọ́, lọ́yà ń rò ó, áḿbọ̀ǹtorí ẹjọ́ araa rẹ̀.	Ejo elejo, loya n ro o, ambontori ejo araa re.	remove_accents_and_underdots	menyo20k
Ẹlẹ́mùn-ún ò mú eégún.	Elemun-un o mu eegun.	remove_accents_and_underdots	menyo20k
Ẹ̀lúlùú ní kàkà kí òun má dun ọbẹ̀, òun á rúnwọ rúnsẹ̀ sí i.	Eluluu ni kaka ki oun ma dun obe, oun a runwo runse si i.	remove_accents_and_underdots	menyo20k
Ẹ̀lukú tí kò ní èlè lẹgbẹ́ẹ rẹ̀ ń ṣá pa.	Eluku ti ko ni ele legbee re n sa pa.	remove_accents_and_underdots	menyo20k
Ẹní bá ń ṣiṣẹ́ kì í ṣọ̀lẹ; bórí bá túnniṣe a kì í tẹ́ bọ̀rọ̀.	Eni ba n sise ki i sole; bori ba tunnise a ki i te boro.	remove_accents_and_underdots	menyo20k
Ẹní bá ń jẹ òbúkọ tó gbójú, yó jẹ àgùtàn tó yọ̀wo.	Eni ba n je obuko to gboju, yo je agutan to yowo.	remove_accents_and_underdots	menyo20k
Ẹní bá yẹ ọ̀nà Ìjẹ̀bú tì ni yó yẹ̀ ẹ́ tán.	Eni ba ye ona Ijebu ti ni yo ye e tan.	remove_accents_and_underdots	menyo20k
Ẹní gbani láya ò ní kírú ẹni má rà.	Eni gbani laya o ni kiru eni ma ra.	remove_accents_and_underdots	menyo20k
Ẹní máa jẹun kunkun a tìlẹ̀kùn kunkun.	Eni maa jeun kunkun a tilekun kunkun.	remove_accents_and_underdots	menyo20k
Ẹní máa rí àtisùn akàn á pẹ́ létí isà.	Eni maa ri atisun akan a pe leti isa.	remove_accents_and_underdots	menyo20k
Ẹní máa jẹ oyin inú àpáta kìí wo ẹnu àáké.	Eni maa je oyin inu apata kii wo enu aake.	remove_accents_and_underdots	menyo20k
Ẹní máa rí àtisùn-un pẹ́pẹ́yẹ á jẹ gbèsè àdín.	Eni maa ri atisun-un pepeye a je gbese adin.	remove_accents_and_underdots	menyo20k
Ẹní yára lÒgún ń gbè.	Eni yara lOgun n gbe.	remove_accents_and_underdots	menyo20k
Ẹni èèyàn ò kí kó yọ̀; ẹni Ọlọ́run ò kí kó ṣọ́ra.	Eni eeyan o ki ko yo; eni Olorun o ki ko sora.	remove_accents_and_underdots	menyo20k
Ẹni ọ̀lẹ́ paá re ọ̀run òṣì; ẹni iṣẹ́ paá re ọ̀run ẹ̀yẹ.	Eni ole paa re orun osi; eni ise paa re orun eye.	remove_accents_and_underdots	menyo20k
Ẹni tí ó gbin ọrún èbù tó pè é nígba, tó bá jẹ ọgọ́rùn-ún òtítọ́ tán, á wá jẹ ọgọ́rùn-ún irọ́.	Eni ti o gbin orun ebu to pe e nigba, to ba je ogorun-un otito tan, a wa je ogorun-un iro.	remove_accents_and_underdots	menyo20k
Ẹni tí ó gbálẹ̀ ni ilẹ̀ ń mọ́ fún.	Eni ti o gbale ni ile n mo fun.	remove_accents_and_underdots	menyo20k
Ẹni tí ó bá ní ìtara ló ní àtètèbá.	Eni ti o ba ni itara lo ni ateteba.	remove_accents_and_underdots	menyo20k
Ẹni tí eégún ń lé kó máa rọ́jú; bó ti ń rẹ ará ayé, bẹ́ẹ̀ ní ń rẹ ará ọ̀run.	Eni ti eegun n le ko maa roju; bo ti n re ara aye, bee ni n re ara orun.	remove_accents_and_underdots	menyo20k
Ẹni tí ó forí sọlẹ̀ẹ́ gbìyànjú ikú.	Eni ti o fori solee gbiyanju iku.	remove_accents_and_underdots	menyo20k
Ẹni tí à ḿbọ́ ò mọ̀ pé ìyàn-án mú.	Eni ti a mbo o mo pe iyan-an mu.	remove_accents_and_underdots	menyo20k
Ẹni tí ó fò sókèé bẹ́ ijó lórí.	Eni ti o fo sokee be ijo lori.	remove_accents_and_underdots	menyo20k
Ẹni tí iṣẹ́ ń paá yá ju ẹni tí ìṣẹ́ ń pa.	Eni ti ise n paa ya ju eni ti ise n pa.	remove_accents_and_underdots	menyo20k
Ẹni tí ó bá pẹ́ lẹ́yìn ni à ń yọ́ omi ọbẹ̀ dè.	Eni ti o ba pe leyin ni a n yo omi obe de.	remove_accents_and_underdots	menyo20k
Ẹni tí ó pa mẹ́fà lógun Ọ̀la: wọ́n ní “Háà, hà, háà!” Ó ní kí wọ́n gbé ọpọ́n ayò wá, ó tún pa mẹ́fà; ó ní bí ojú kò tó tẹ̀gi, ojú kò tó tilé?	Eni ti o pa mefa logun Ola: won ni “Haa, ha, haa!” O ni ki won gbe opon ayo wa, o tun pa mefa; o ni bi oju ko to tegi, oju ko to tile?	remove_accents_and_underdots	menyo20k
Ẹni tí ń gbẹ́lẹ̀ ní ń sìnkú; ẹni tí ń sunkún ariwo ló ń pa.	Eni ti n gbele ni n sinku; eni ti n sunkun ariwo lo n pa.	remove_accents_and_underdots	menyo20k
Ẹni tí ó bá wo ojú ìyàwó ní ń mọ̀ pé ìyàwó ń sunkún.	Eni ti o ba wo oju iyawo ni n mo pe iyawo n sunkun.	remove_accents_and_underdots	menyo20k
Ẹni tí ọ̀ṣọ́ bá wù kó ṣòwò; ẹni ajé yalée rẹ̀ ló gbọ́n.	Eni ti oso ba wu ko sowo; eni aje yalee re lo gbon.	remove_accents_and_underdots	menyo20k
Ẹni tí ó bá ńjẹ lábẹ́ẹ Jẹ́gẹ́dẹ́ ní ńpè é nígi àràbà.	Eni ti o ba nje labee Jegede ni npe e nigi araba.	remove_accents_and_underdots	menyo20k
Ẹni tí ó bẹ Ìgè Àdùbí níṣẹ́, araa rẹ̀ ló bẹ̀; Ìgè Àdùbí ò níí jẹ́, bẹ́ẹ̀ni kò níí kọ̀.	Eni ti o be Ige Adubi nise, araa re lo be; Ige Adubi o nii je, beeni ko nii ko.	remove_accents_and_underdots	menyo20k
Ẹni tí kíkíi rẹ̀ ò yóni, àìkíi rẹ̀ ò lè pani lébi.	Eni ti kikii re o yoni, aikii re o le pani lebi.	remove_accents_and_underdots	menyo20k
Ẹnu iṣẹ́ ẹni ni a ti ń mọ ẹni lọ́lẹ.	Enu ise eni ni a ti n mo eni lole.	remove_accents_and_underdots	menyo20k
Ẹnu òfìfo kì í dún yànmù-yànmù.	Enu ofifo ki i dun yanmu-yanmu.	remove_accents_and_underdots	menyo20k
Ẹnú dùn-ún ròfọ́; agada ọwọ́ dùn-ún ṣánko.	Enu dun-un rofo; agada owo dun-un sanko.	remove_accents_and_underdots	menyo20k
Ẹ̀rù kì í ba igbó, bẹ́ẹ̀ni kì í ba odò; ẹ̀rù kì í ba ọlọ lójú ata.	Eru ki i ba igbo, beeni ki i ba odo; eru ki i ba olo loju ata.	remove_accents_and_underdots	menyo20k
Ẹ̀rù kì í ba orí kó sá wọnú.	Eru ki i ba ori ko sa wonu.	remove_accents_and_underdots	menyo20k
Ẹ̀rù ogun kì í ba jagun-jagun.	Eru ogun ki i ba jagun-jagun.	remove_accents_and_underdots	menyo20k
Ẹsẹ̀ kì í wúwo kí ẹlésẹ̀ má lè gbé e.	Ese ki i wuwo ki elese ma le gbe e.	remove_accents_and_underdots	menyo20k
Ẹ̀sọ̀ ẹ̀sọ̀ ni ìgbín fi ń gbà gun igi.	Eso eso ni igbin fi n gba gun igi.	remove_accents_and_underdots	menyo20k
Ẹṣin kì í dani kí á má tún gùn ún.	Esin ki i dani ki a ma tun gun un.	remove_accents_and_underdots	menyo20k
Ẹṣin kì í já kó já èkejìi rẹ̀.	Esin ki i ja ko ja ekejii re.	remove_accents_and_underdots	menyo20k
Ẹ̀tẹ́ bá ọ̀lẹ.	Ete ba ole.	remove_accents_and_underdots	menyo20k
Ẹyẹ ò sọ fún ẹyẹ pé òkò ń bọ̀.	Eye o so fun eye pe oko n bo.	remove_accents_and_underdots	menyo20k
Fi gọ̀gọ̀ sílẹ̀ fún ọ̀dáwé; fi ọkọ sílẹ̀ fún onílara.	Fi gogo sile fun odawe; fi oko sile fun onilara.	remove_accents_and_underdots	menyo20k
Fífẹ́ la fẹ́ ẹ̀fọ́ tí à ń pèé ní ọ̀rẹ́ ẹ̀kọ ti ilé ogeé tó ogeé jẹ.	Fife la fe efo ti a n pee ni ore eko ti ile ogee to ogee je.	remove_accents_and_underdots	menyo20k
“Fọ́ ẹ̀kọ ká jọ mu ú,” kò tó ọkọlóbìnrin-ín ṣe ni.	“Fo eko ka jo mu u,” ko to okolobinrin-in se ni.	remove_accents_and_underdots	menyo20k
Gbẹ́dó-gbẹ́dó kan ò lè fi ọ̀gẹ̀dẹ̀ ṣe nǹkan.	Gbedo-gbedo kan o le fi ogede se nnkan.	remove_accents_and_underdots	menyo20k
Ìbẹ̀rù ejò ò jẹ́ ká tẹ ọmọ ejò mọ́lẹ̀.	Iberu ejo o je ka te omo ejo mole.	remove_accents_and_underdots	menyo20k
Ibi gbogbo ní ń rọ àdàbà lọ́rùn.	Ibi gbogbo ni n ro adaba lorun.	remove_accents_and_underdots	menyo20k
Ibi gbogbo nilẹ̀ ọ̀wọ̀.	Ibi gbogbo nile owo.	remove_accents_and_underdots	menyo20k
Ibi tí a ní kí gbégbé má gbèé, ibẹ̀ ní ń gbé.	Ibi ti a ni ki gbegbe ma gbee, ibe ni n gbe.	remove_accents_and_underdots	menyo20k
Ibi tí a ní kí tẹ̀tẹ̀ má tẹ̀, ibẹ̀ ní ń tẹ̀.	Ibi ti a ni ki tete ma te, ibe ni n te.	remove_accents_and_underdots	menyo20k
Ibo ni imú wà sẹnu? Ibo ni Làǹlátẹ̀ẹ́ wà sí Èrúwà?	Ibo ni imu wa senu? Ibo ni Lanlatee wa si Eruwa?	remove_accents_and_underdots	menyo20k
Idà kì í lọ kídà má bọ̀.	Ida ki i lo kida ma bo.	remove_accents_and_underdots	menyo20k
Ìdẹra ò kan àgbà.	Idera o kan agba.	remove_accents_and_underdots	menyo20k
Igi kì í dá lóko kó pa ará ilé.	Igi ki i da loko ko pa ara ile.	remove_accents_and_underdots	menyo20k
Igúnnugún pa guuru mádìẹ; kò leè gbe.	Igunnugun pa guuru madie; ko lee gbe.	remove_accents_and_underdots	menyo20k
Igba eṣinṣin kì í dènà de ọwọ̀.	Igba esinsin ki i dena de owo.	remove_accents_and_underdots	menyo20k
Igba ẹranko kì í dènà de ẹkùn.	Igba eranko ki i dena de ekun.	remove_accents_and_underdots	menyo20k
Ìgbà yí làárọ̀? Arúgbó ń kọgba.	Igba yi laaro? Arugbo n kogba.	remove_accents_and_underdots	menyo20k
Ìgbà yí làárọ̀? Arúgbó ń ṣoge.	Igba yi laaro? Arugbo n soge.	remove_accents_and_underdots	menyo20k
Ìgbé a gbé ìyàwó kò ṣéé gbé owó.	Igbe a gbe iyawo ko see gbe owo.	remove_accents_and_underdots	menyo20k
Igbe kí-ni-ngó-jẹ-sùn ní ḿpọ̀lẹ.	Igbe ki-ni-ngo-je-sun ni mpole.	remove_accents_and_underdots	menyo20k
