Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Agbára àti ìgboyà yìí, bí ó ṣe sọ, tí mú u láti lè sọ̀rọ̀ akin gẹ́gẹ́ bí atọ̀hùn-rìnwá àti ọmọ Tibet:	Agbara ati igboya yii, bi o se so, ti mu u lati le soro akin gege bi atohun-rinwa ati omo Tibet:	remove_accents_and_underdots	globalVoices
Ó le láti jẹ́ atọ̀hùn-rìnwá, ṣùgbọ́n ìjàjàǹgbara yìí ní ó sọ mí di bí mo ṣe wà. Lónìí, mò ń sọ̀rọ̀ ní ohùn ìrara nípa àwọn ará Tibet ní kíkankíkan àti ìwúrí ọlọ́pẹ́ tí ìdánimọ̀ọ mi gẹ́gẹ́ bí ọmọ Tibet fún mi.	O le lati je atohun-rinwa, sugbon ijajangbara yii ni o so mi di bi mo se wa. Lonii, mo n soro ni ohun irara nipa awon ara Tibet ni kikankikan ati iwuri olope ti idanimoo mi gege bi omo Tibet fun mi.	remove_accents_and_underdots	globalVoices
Nígbà tí à ń dìbò ìgbìmọ̀ akẹ́kọ̀ọ́, mo máa ń tẹnu mọ ọn pé ó yẹ kí àwọn tí wọ́n ayàsọ́tọ̀ ní aṣojú nígbà ìdìbò. À ń fẹ́ aṣojú tí yóò rí i wípé à ń rí ẹtọ wa gbà lóòrèkóòrè.	Nigba ti a n dibo igbimo akekoo, mo maa n tenu mo on pe o ye ki awon ti won ayasoto ni asoju nigba idibo. A n fe asoju ti yoo ri i wipe a n ri eto wa gba loorekoore.	remove_accents_and_underdots	globalVoices
Ìjìyà yóò wá sópin 	Ijiya yoo wa sopin 	remove_accents_and_underdots	globalVoices
Fún Lhamo, ayé tí ó pé pérépéré ni èyí tí kò sí ìdálọ́wọ́kọ́ tàbí ìyàsọ́tọ̀  Òmìnira Tibet àti ìdádúróo rẹ̀ kọ́ ni ohun tí ó hún jẹ wá lẹ́sẹ̀.	Fun Lhamo, aye ti o pe perepere ni eyi ti ko si idalowoko tabi iyasoto  Ominira Tibet ati idaduroo re ko ni ohun ti o hun je wa lese.	remove_accents_and_underdots	globalVoices
Ìmísí ọjọ́ ọ̀la mi sí Tibet kan náà ni mo ní sì gbogbo àgbá-ńlá-ayé: Mo fẹ́ jẹ́ kí ẹ̀tọ́ tí àwọn ará Tibet ń jẹ gbádùn máà yàtọ̀ sí ti àwọn Canada, àwọn ni òmìnira láti lè sọ èrò ọkàn ẹni, òmìnira láti ní ìgbàgbọ́, òmìnira láti máà fi òṣèlú pá ẹniẹlẹ́ni lẹ́kún.	Imisi ojo ola mi si Tibet kan naa ni mo ni si gbogbo agba-nla-aye: Mo fe je ki eto ti awon ara Tibet n je gbadun maa yato si ti awon Canada, awon ni ominira lati le so ero okan eni, ominira lati ni igbagbo, ominira lati maa fi oselu pa enieleni lekun.	remove_accents_and_underdots	globalVoices
N ò ṣe ojúṣàájú fún àwọn ará Tibet láti ní àwọn ẹ̀tọ́ wọn yìí nìkan, ó wù mí kí àwọn tí wọ́n wá láti Hong Kong àti Taiwan, ìwọ̀-oòrùn Turkey, àwọn ẹgbẹẹgbẹ̀rún lọ́nà ẹgbẹ̀rún ní ìlọ́po méjì 60 ẹni ogúnléndé tí ó wà ní kárí ayé àti fún gbogbo àwọn ènìyàn láti jàǹfààní ẹ̀tọ̀ wọ̀nyí.	N o se ojusaaju fun awon ara Tibet lati ni awon eto won yii nikan, o wu mi ki awon ti won wa lati Hong Kong ati Taiwan, iwo-oorun Turkey, awon egbeegberun lona egberun ni ilopo meji 60 eni ogunlende ti o wa ni kari aye ati fun gbogbo awon eniyan lati janfaani eto wonyi.	remove_accents_and_underdots	globalVoices
Ọ̀pọ̀ àwọn èèyàn láti Hong Kong ní ìgbàgbọ́ pé China tí ń lo agbára tìkúùkú, wọ́n sì ń lo ètò ìlú láti ṣẹ́ àwọn ọ̀tá àti àwọn ẹ̀yà tí kò pọ̀ lẹ́yìn. Kódà ni Hong Kong, àyè láti sọ ọ̀rọ̀ ẹnu ẹni jáde àti láti bá èèyàn ṣe pọ̀ ti jákulẹ̀.	Opo awon eeyan lati Hong Kong ni igbagbo pe China ti n lo agbara tikuuku, won si n lo eto ilu lati se awon ota ati awon eya ti ko po leyin. Koda ni Hong Kong, aye lati so oro enu eni jade ati lati ba eeyan se po ti jakule.	remove_accents_and_underdots	globalVoices
Àwọn ìpèníjà òṣèlú tí ó ń kojú wọn ní Hong Kong lẹ́yìn Àkójọpọ̀ Ẹgbẹ́ Alábùradà; 2014 Umbrella Movement kò ṣe àjòjì sí Chemi Lhamo, ṣùgbọ́n ó bá àwọn ará Hong Kong kẹ́dùn, ó pẹ̀tù sí wọn lọ́kàn pé kò kí wọ́n máà ṣe juwọ́ sílẹ̀:	Awon ipenija oselu ti o n koju won ni Hong Kong leyin Akojopo Egbe Alaburada; 2014 Umbrella Movement ko se ajoji si Chemi Lhamo, sugbon o ba awon ara Hong Kong kedun, o petu si won lokan pe ko ki won maa se juwo sile:	remove_accents_and_underdots	globalVoices
Mo kọ́ ẹ̀kọ́ kan nínú àṣà àwọn Tibet nípa àìwàfúnìgbàpípẹ́: gbogbo nǹkan ni òpin yóò dé bá. Mo ní ìgbàgbọ́ pé ìjìyà gbogbo ń bọ̀ wá dópin…Mo ní ìrètí pé ọjọ́ kan ń bọ̀ tí mo máa wọ aṣọ Chuba mi lọ sí Tibet.	Mo ko eko kan ninu asa awon Tibet nipa aiwafunigbapipe: gbogbo nnkan ni opin yoo de ba. Mo ni igbagbo pe ijiya gbogbo n bo wa dopin…Mo ni ireti pe ojo kan n bo ti mo maa wo aso Chuba mi lo si Tibet.	remove_accents_and_underdots	globalVoices
		remove_accents_and_underdots	globalVoices
Ìpolongo ìtakò Kérésìmesì ìlú China mú yíyan àjọyọ̀ le fún ọmọ-ìlú	Ipolongo itako Keresimesi ilu China mu yiyan ajoyo le fun omo-ilu	remove_accents_and_underdots	globalVoices
Kérésìmesì ń sún mọ́ dẹ̀dẹ̀ ṣùgbọ́n kàkà kí inú àwọn tí ó ń gbé ní orí-ilẹ̀ ìlú China ò dùn, ọ̀pọ́ ti fi ẹ̀hónú-u wọn hàn lórí ìpolongo tí ó tako ayẹyẹ Kérésìmesì tí ó kà á sí àjọ̀dún Òyìnbó.	Keresimesi n sun mo dede sugbon kaka ki inu awon ti o n gbe ni ori-ile ilu China o dun, opo ti fi ehonu-u won han lori ipolongo ti o tako ayeye Keresimesi ti o ka a si ajodun Oyinbo.	remove_accents_and_underdots	globalVoices
Ní ọdún 2017, ìgbìmọ̀ àgbà àti àjọ ìpínlẹ̀ lábẹ́ ẹgbẹ́ olóṣèlú Communist ìlú China kọ ìwé àṣẹ kan tí a pe àkọlée rẹ̀ ní “Ìmọ̀ràn lórí imúdiṣíṣẹ iṣẹ́ ìgbélárugẹ àti ìdàgbà àṣà ìbílẹ̀ China dé ibi gíga “. Wọ́n la àwọn àkànṣe iṣẹ́ ìsọjí àṣà bíi Ọdún Òṣùpá Tuntun àti Àjọ̀dún Àtùpà sílẹ̀, láì pa ìyìókù tì, gẹ́gẹ́ bí ìpàgọ́ tí ó jẹ mọ́ ti àṣà tí ó lákaakì.	Ni odun 2017, igbimo agba ati ajo ipinle labe egbe oloselu Communist ilu China ko iwe ase kan ti a pe akolee re ni “Imoran lori imudisise ise igbelaruge ati idagba asa ibile China de ibi giga “. Won la awon akanse ise isoji asa bii Odun Osupa Tuntun ati Ajodun Atupa sile, lai pa iyioku ti, gege bi ipago ti o je mo ti asa ti o lakaaki.	remove_accents_and_underdots	globalVoices
Kí òfin yìí lè di àmúṣẹ, ìjọba China ti ṣe ìfilọ́lẹ̀ àwọn ètò ìpolongo kéékèèké mélòó kan fún ìkọ̀yìn sí àwọn ayẹyẹ tí kì í ṣe ti ìbílẹ̀ China. Ọdún nìín, ọjọ́ díẹ̀ sí Kérésìmesì, ìjọba ní àwọn ìlú ńlá bíi Langfang, ní agbègbèe Hebei, ti pa á ní àṣẹ fún ìsọ̀ gbogbo láti yọ ẹ̀ṣọ́ ọdún Kérésìmesì kúrò lójú títí àti fèrèsé.	Ki ofin yii le di amuse, ijoba China ti se ifilole awon eto ipolongo keekeeke meloo kan fun ikoyin si awon ayeye ti ki i se ti ibile China. Odun niin, ojo die si Keresimesi, ijoba ni awon ilu nla bii Langfang, ni agbegbee Hebei, ti pa a ni ase fun iso gbogbo lati yo eso odun Keresimesi kuro loju titi ati ferese.	remove_accents_and_underdots	globalVoices
Ọ̀rọ̀ àlùfànṣá tí ó dá lórí ìtako àjọ̀dún Òyìnbó ti gba ẹ̀rọ-alátagbà ìlú China kan, èyí mú kí yíyan ayẹyẹ Kérésìmesì láàyò le koko fún àwọn tí ó rò wípé ní ìkọ̀kọ̀ ni ayọ̀ àwọn gbọdọ̀ wà.	Oro alufansa ti o da lori itako ajodun Oyinbo ti gba ero-alatagba ilu China kan, eyi mu ki yiyan ayeye Keresimesi laayo le koko fun awon ti o ro wipe ni ikoko ni ayo awon gbodo wa.	remove_accents_and_underdots	globalVoices
Ònlo Weibo Long Zhigao ya àwòrán ìròyìn orí WeChat ti rẹ̀ ní orí Weibo ní ìfihàn àríyànjiyàn. Kókó ìròyìn àkọ́kọ́ 1. Àjọ̀dún Òyìnbó ń bọ̀ lọ́nà dẹ̀dẹ̀. Kí a ṣe àjọyọ̀ àbí kí á máà ṣe é, ìbéèrè ni ìyẹn. 2. Ọmọ China ni mí n kò sì kí ń ṣe àjọyọ̀ Òyìnbó. 3. Sọ pé rárá fún ìṣàjọyọ̀ àjọ̀dún Òyìnbó nínú ọgbà ilé-ìwé. 4. Ẹgbẹ́ òṣèlú-ìpínlẹ̀ ti kọ ẹ̀yìn sí àjọ̀dún Òyìnbó. Àjọyọ̀ àjọ̀dún ti wa di ọ̀rọ̀ ìṣèlú.	Onlo Weibo Long Zhigao ya aworan iroyin ori WeChat ti re ni ori Weibo ni ifihan ariyanjiyan. Koko iroyin akoko 1. Ajodun Oyinbo n bo lona dede. Ki a se ajoyo abi ki a maa se e, ibeere ni iyen. 2. Omo China ni mi n ko si ki n se ajoyo Oyinbo. 3. So pe rara fun isajoyo ajodun Oyinbo ninu ogba ile-iwe. 4. Egbe oselu-ipinle ti ko eyin si ajodun Oyinbo. Ajoyo ajodun ti wa di oro iselu.	remove_accents_and_underdots	globalVoices
Láfikún-un Kérésìmesì, àkàsílẹ̀ àwọn àjọ̀dún Òyìnbó kò yọ Àyájọ́ Ọjọ́ Olólùfẹ́, Àjíǹde àti Halowíìnì, àti bẹ́ẹ̀ bẹ́ẹ̀ lọ sí ẹ̀yìn. Ọ̀pọ̀lọpọ̀ ènìyàn ni ó ka àjọ̀dún sí “ìgbógunti àṣà” tàbí “ìrẹ̀sílẹ̀ ìlú”.	Lafikun-un Keresimesi, akasile awon ajodun Oyinbo ko yo Ayajo Ojo Ololufe, Ajinde ati Halowiini, ati bee bee lo si eyin. Opolopo eniyan ni o ka ajodun si “igbogunti asa” tabi “iresile ilu”.	remove_accents_and_underdots	globalVoices
Fún àpẹẹrẹ, ọ̀kan tí ó ràn ká bí ìgbà tí iná bá ń jó pápá inú ọyẹ́ sọ wípé:	Fun apeere, okan ti o ran ka bi igba ti ina ba n jo papa inu oye so wipe:	remove_accents_and_underdots	globalVoices
Bí àwọn ènìyàn ìlú kan bá mú àjọyọ̀ àjọ̀dún ìlú mìíràn ní òkúnkúndùn ju bí ó ṣe yẹ, èyí fi hàn wípé orílẹ̀-èdè náà ń jẹ ìyà ìgbógunti àṣà. Bí ẹlẹ́gbẹ́ olóṣèlú kò bá mọ èyí, a jẹ́ wípé wọn kò ní ìkọbiarasí ìṣèlú wọ́n sì ti pàdánù ìlọsíwájúu wọn.	Bi awon eniyan ilu kan ba mu ajoyo ajodun ilu miiran ni okunkundun ju bi o se ye, eyi fi han wipe orile-ede naa n je iya igbogunti asa. Bi elegbe oloselu ko ba mo eyi, a je wipe won ko ni ikobiarasi iselu won si ti padanu ilosiwajuu won.	remove_accents_and_underdots	globalVoices
Awuyewuye náà tọ́ka sí ìṣẹ̀lẹ̀-àtẹ̀yìnwá Eight-Nation Alliance, ẹgbẹ́ ìṣọ̀kan tí a dá ní ìdáhùnsí Tẹ̀mbẹ̀lẹ̀kun Akànṣẹ́ ní China láàárín-in ọdún 1899 àti 1901 nígbàtí àwọn àgbẹ̀ rokoroko fi ẹ̀hónú hàn sí ìjọba amúnisìn, ètò ìṣèlú ní ìlànà Krìstẹ́nì àti àṣà. Síwájú sí i, ó ní wípé ọjọ́ ìbíi Mao Zedong, bàbá ìsàlẹ̀ Ìlú-tí-kò-fi-ọba-jẹ ti Èèyàn-an China, ni ó yẹ kí a kà sí Kérésìmesì ìlú China:	Awuyewuye naa toka si isele-ateyinwa Eight-Nation Alliance, egbe isokan ti a da ni idahunsi Tembelekun Akanse ni China laaarin-in odun 1899 ati 1901 nigbati awon agbe rokoroko fi ehonu han si ijoba amunisin, eto iselu ni ilana Kristeni ati asa. Siwaju si i, o ni wipe ojo ibii Mao Zedong, baba isale Ilu-ti-ko-fi-oba-je ti Eeyan-an China, ni o ye ki a ka si Keresimesi ilu China:	remove_accents_and_underdots	globalVoices
Alága àkọ́kọ́ Ìlú-tí-kò-fi-ọba-jẹ ti China Mao Zedong ti yọ àwọn ènìyàn nínú ìṣòro. A gbọdọ̀ sọ ọjọ́ ìbíi rẹ̀ di Kérésìmesì China. Gbé ìgbésẹ̀ kí o kọ àjọ̀dún Òyìnbó.	Alaga akoko Ilu-ti-ko-fi-oba-je ti China Mao Zedong ti yo awon eniyan ninu isoro. A gbodo so ojo ibii re di Keresimesi China. Gbe igbese ki o ko ajodun Oyinbo.	remove_accents_and_underdots	globalVoices
Àmọ́ àwọn ènìyàn kan lórí Weibo kò rí ọ̀rọ̀ ọlọgbọ́n kankan nínú àríyànjiyàn wọ̀nyí. Ẹnìkan sọ pé:	Amo awon eniyan kan lori Weibo ko ri oro ologbon kankan ninu ariyanjiyan wonyi. Enikan so pe:	remove_accents_and_underdots	globalVoices
Bí àwọn Òyìnbó bá ń ṣe àjọyọ̀ Ọdún Òṣùpá Tuntun, àwọn aráa China á gbéraga wọ́n á sì rí èyí gẹ́gẹ́ bí ìdàgbà ìsọjí àṣà ìbílẹ̀ China … Bí àwọn aráa China bá ṣe àjọyọ̀ àjọ̀dún Òyìnbó, kí ni ìdí tí a fi kà wọ́n sí ìgbógunti àṣà? Àwọn ọ̀dọ́ máa ń ṣe àjọyọ̀ àjọ̀dún Òyìnbó nítorí àríyá àti fún ayọ̀. Àwọn àjọ̀dún wọ̀nyí lè mú ìkóúnjẹjẹ gbòòrò, kí ni ó burú nínú ìyẹn?	Bi awon Oyinbo ba n se ajoyo Odun Osupa Tuntun, awon araa China a gberaga won a si ri eyi gege bi idagba isoji asa ibile China … Bi awon araa China ba se ajoyo ajodun Oyinbo, ki ni idi ti a fi ka won si igbogunti asa? Awon odo maa n se ajoyo ajodun Oyinbo nitori ariya ati fun ayo. Awon ajodun wonyi le mu ikounjeje gbooro, ki ni o buru ninu iyen?	remove_accents_and_underdots	globalVoices
Àwọn kan gbèrò wọ́n fẹ́ gbé àjọyọ̀ Kérésìmesì fi ẹ̀gbẹ́ kan ẹ̀gbẹ́ pẹ̀lú ìrẹ̀sílẹ̀ ìlú tí ó wáyé ní 160 ọdún sẹ́yìn. Fún kí ni?	Awon kan gbero won fe gbe ajoyo Keresimesi fi egbe kan egbe pelu iresile ilu ti o waye ni 160 odun seyin. Fun ki ni?	remove_accents_and_underdots	globalVoices
Ẹgbẹ́kíkó, ìkóraẹni-níjàánu	Egbekiko, ikoraeni-nijaanu	remove_accents_and_underdots	globalVoices
Àgbàrá òdì ọ̀rọ̀ sí Kérésìmesì ti ṣàn gba orí ẹ̀rọ-alátagbà ó sì ti mú kí àwọn òǹlò kan ó kó ara wọn ní ìjánu. Ònlo Weibo kan fi ẹ̀hónú hàn:	Agbara odi oro si Keresimesi ti san gba ori ero-alatagba o si ti mu ki awon onlo kan o ko ara won ni ijanu. Onlo Weibo kan fi ehonu han:	remove_accents_and_underdots	globalVoices
Kérésìmesì ń bọ̀ lọ́nà dẹ̀dẹ̀. Ní agbo ọ̀rẹ́ẹ wa, àgọ́ alòdìsí àjọ̀dún Òyìnbó àti alòdìsí alòdìsí àjọ̀dún Òyìnbó ń ṣe àríyànjiyàn. Kò kan ẹnikéni bóyá èèyàn féràn àjọyọ̀ tàbí kò fẹ́, kí ni ó dé tí àwọn ènìyàn ṣe fẹ́ràn láti máa fi túláàsì mú ẹlòmíràn gba èròńgbà ti wọn? Ojú kan tí gbogbo ènìyàn dúró sí ti kún. Fún àwa tí a wà láàárín, kí a ba mú un dọ́gba, a ní láti dúró sí ẹ̀gbẹ́ kejì.	Keresimesi n bo lona dede. Ni agbo oree wa, ago alodisi ajodun Oyinbo ati alodisi alodisi ajodun Oyinbo n se ariyanjiyan. Ko kan enikeni boya eeyan feran ajoyo tabi ko fe, ki ni o de ti awon eniyan se feran lati maa fi tulaasi mu elomiran gba erongba ti won? Oju kan ti gbogbo eniyan duro si ti kun. Fun awa ti a wa laaarin, ki a ba mu un dogba, a ni lati duro si egbe keji.	remove_accents_and_underdots	globalVoices
Awuyewuye ti kọjáa ti gbàgede orí ẹ̀rọ-alátagbà, ó kàn dé ilé-ìwé àti àjọ ìlú.	Awuyewuye ti kojaa ti gbagede ori ero-alatagba, o kan de ile-iwe ati ajo ilu.	remove_accents_and_underdots	globalVoices
Àwọn òǹlo Weibo kan ti pín ìkìlọ̀ ilé-ìwé ti a fún akẹ́kọ̀ọ́. Ọ̀kan nínú ìkìlọ̀ náà (ọ̀tún) ń tọ́ka sí òfin “Ìmọ̀ràn” ó sì rọ olùkọ́ àti akẹ́kọ̀ọ́ láti kọ àyájọ́ tí ó fi ara jọ ti Òyìnbó sílẹ̀.	Awon onlo Weibo kan ti pin ikilo ile-iwe ti a fun akekoo. Okan ninu ikilo naa (otun) n toka si ofin “Imoran” o si ro oluko ati akekoo lati ko ayajo ti o fi ara jo ti Oyinbo sile.	remove_accents_and_underdots	globalVoices
Bákan náà ni ìkìlọ̀ rọ akẹ́kọ̀ọ́ láti fọ́n iṣẹ́-ìjẹ́ òdì-ọ̀rọ̀ ìgbógunti àṣà Òyìnbó ká sí ọ̀rẹ́ àti ojúlùmọ̀ lórí WeChat àti lórí àwọn irinṣẹ́ iṣẹ́-ìjẹ́ ẹ̀rọ-alátagbà mìíràn.	Bakan naa ni ikilo ro akekoo lati fon ise-ije odi-oro igbogunti asa Oyinbo ka si ore ati ojulumo lori WeChat ati lori awon irinse ise-ije ero-alatagba miiran.	remove_accents_and_underdots	globalVoices
Ìyàlẹ́nu ni ó jẹ́ fún ìyá kan nígbàtí ọmọọ rẹ̀ kọ ẹ̀bùn Kérésìmesì. Ìyá kọ sórí Weibo:	Iyalenu ni o je fun iya kan nigbati omoo re ko ebun Keresimesi. Iya ko sori Weibo:	remove_accents_and_underdots	globalVoices
Ìyá: Ọmọ mi, ẹ̀bùn wo lo fẹ́ fún Kérésìmesì?	Iya: Omo mi, ebun wo lo fe fun Keresimesi?	remove_accents_and_underdots	globalVoices
Ọmọ: Èmi ò ní ṣe àjọyọ̀ àjọ̀dún Òyìnbó kì í ṣe àjọ̀dún ìlúu China.	Omo: Emi o ni se ajoyo ajodun Oyinbo ki i se ajodun iluu China.	remove_accents_and_underdots	globalVoices
Ó dáa, dájúdájú onígbọràn ọmọ ẹgbẹ́ òṣèlú àti àwọn ará ìlú ni ọ́.	O daa, dajudaju onigboran omo egbe oselu ati awon ara ilu ni o.	remove_accents_and_underdots	globalVoices
Síbẹ̀, àwọn akẹ́kọ̀ọ́ ilé-ẹ̀kọ́ gíga ṣe àròjinlẹ̀. Akẹ́kọ̀ọ́ kan ní ìbéèrè lórí òfin ilé-ìwé lórí Weibo:	Sibe, awon akekoo ile-eko giga se arojinle. Akekoo kan ni ibeere lori ofin ile-iwe lori Weibo:	remove_accents_and_underdots	globalVoices
Ilé-ìwé ti gbé ẹsẹ̀ lé ìṣẹ̀ṣọ́ọ Kérésìmesì nínú ọgbà ó sì ti sọ pàṣìpàrọ̀ ẹ̀bùn di èèwọ̀ ní ìpolongo ìtako àjọ̀dún Òyìnbó. Ǹjẹ́ fún ìdàgbàsókè àṣà ilẹ̀ China ni gbogbo ọ̀nà yìí tàbí àmì ìpàdánù ìgbẹ́kẹ̀lé àṣà ìbílẹ̀ ẹni?	Ile-iwe ti gbe ese le isesoo Keresimesi ninu ogba o si ti so pasiparo ebun di eewo ni ipolongo itako ajodun Oyinbo. Nje fun idagbasoke asa ile China ni gbogbo ona yii tabi ami ipadanu igbekele asa ibile eni?	remove_accents_and_underdots	globalVoices
Àwọn kan ti yan ìṣàjọyọ̀ àjọ̀dún náà ní ìkọ̀kọ̀. Òǹlo Weibo kan sọ:	Awon kan ti yan isajoyo ajodun naa ni ikoko. Onlo Weibo kan so:	remove_accents_and_underdots	globalVoices
Ilé-iṣẹ́ ti sọ ayẹyẹ àjọyọ̀ àjọ̀dún Òyìnbó di èèwọ̀. Ṣùgbọ́n akọ̀wé láti ẹ̀ka ètò-òṣìṣẹ́ ti fi òró Kérésìmesì (ẹ̀bùn Kérésìmesì tí ó wọ́pọ̀) fún àwọn òṣìṣẹ́ ní ìkọ̀kọ̀. Ẹ jẹ́ kí a fẹ́ àlàáfíà.	Ile-ise ti so ayeye ajoyo ajodun Oyinbo di eewo. Sugbon akowe lati eka eto-osise ti fi oro Keresimesi (ebun Keresimesi ti o wopo) fun awon osise ni ikoko. E je ki a fe alaafia.	remove_accents_and_underdots	globalVoices
Òǹlo Weibo mìíràn fi èròńgbàa rẹ̀ hàn pẹ̀lú ohun tí ó fẹ́ fún Kérésìmesì:	Onlo Weibo miiran fi erongbaa re han pelu ohun ti o fe fun Keresimesi:	remove_accents_and_underdots	globalVoices
Ẹ kú ọdún Kérésìmesì! Mo nífẹ̀ẹ́-ẹ̀ rẹ olúwa! Bàba Kérésìmesì, jọ̀wọ́ fún mi ní ìbọsẹ̀ nílá gbàngbà pẹ̀lú òmìnira nínúu rẹ̀.	E ku odun Keresimesi! Mo nifee-e re oluwa! Baba Keresimesi, jowo fun mi ni ibose nila gbangba pelu ominira ninuu re.	remove_accents_and_underdots	globalVoices
		remove_accents_and_underdots	globalVoices
Ìwọ́de afẹ́ àwọn abódiakọ-akọ́diabo àkọ́kọ́ lè tú èrò nípa wọn ní Pakístánì ká	Iwode afe awon abodiako-akodiabo akoko le tu ero nipa won ni Pakistani ka	remove_accents_and_underdots	globalVoices
Jannat Ali Pẹ̀lú àwọn alágbèékalẹ̀ láti ilé-iṣẹ́ Sathi àti Track-T. Àwòrán láti ọwọ́ọ Syed Noman. A lò ó pẹ̀lú àṣẹ.	Jannat Ali Pelu awon alagbeekale lati ile-ise Sathi ati Track-T. Aworan lati owoo Syed Noman. A lo o pelu ase.	remove_accents_and_underdots	globalVoices
Fún ìfẹsẹ̀múlẹ̀ ẹ̀tọ́ àti imúdiṣíṣẹ ìbéèrè wọn lábẹ́ òfin, ìwọ́de Afẹ́ Abódiakọ-akọ́diabo wáyé ní Lahore, Pakistan, lọ́jọ́ 29 oṣù Ọ̀pẹ ọdún 2018. Fún ìgbà àkọ́kọ́ nínú ìtàn ìlúu nì, àwọn Abódiakọ-akọ́diabo kò bẹ̀rù láti jáde síta nínú ibi ìkòkọ̀ wọn àti fún ìjọba láti mú òfin Ààbò Ẹ̀tọ́ Abódiakọ-akọ́diabo Ènìyàn ọjọ́ 24, oṣù Èbìbì 2018.	Fun ifesemule eto ati imudisise ibeere won labe ofin, iwode Afe Abodiako-akodiabo waye ni Lahore, Pakistan, lojo 29 osu Ope odun 2018. Fun igba akoko ninu itan iluu ni, awon Abodiako-akodiabo ko beru lati jade sita ninu ibi ikoko won ati fun ijoba lati mu ofin Aabo Eto Abodiako-akodiabo Eniyan ojo 24, osu Ebibi 2018.	remove_accents_and_underdots	globalVoices
Ìwé òfin ìlú Pakistan sọ wípé “A kò gbọdọ̀ fi ẹ̀tọ́ ìgbé ayé tàbí òmìnira du ẹnikẹ́ni ní ìbámu òfin,” tí ó wà lábẹ́ Àwọn Ẹ̀tọ́ ọmọ ìlú. Síbẹ̀, Abódiakọ-akọ́diabo ènìyàn ní ìtàn mìíràn láti sọ bí ó bá kan ti ẹ̀tọ́ àti ìgbé ayé; wọ́n ti jìyà oró, ìfipábánilòpọ̀, dáná sun wọ́n ní ààyè, bẹ́ wọn lórí àti yin ìbọn pa wọ́n, ìjọba kò fi torí gbogbo èyí ràn wọ́n lọ́wọ́ pẹ̀lú pé Ìjọba ti tari òfin Ààbò Ẹ̀tọ́ Abódiakọ-akọ́diabo Ènìyàn wọlé nínú oṣù Ẹrẹ́nà ọdún 2018.	Iwe ofin ilu Pakistan so wipe “A ko gbodo fi eto igbe aye tabi ominira du enikeni ni ibamu ofin,” ti o wa labe Awon Eto omo ilu. Sibe, Abodiako-akodiabo eniyan ni itan miiran lati so bi o ba kan ti eto ati igbe aye; won ti jiya oro, ifipabanilopo, dana sun won ni aaye, be won lori ati yin ibon pa won, ijoba ko fi tori gbogbo eyi ran won lowo pelu pe Ijoba ti tari ofin Aabo Eto Abodiako-akodiabo Eniyan wole ninu osu Erena odun 2018.	remove_accents_and_underdots	globalVoices
Jannat Ali, tí orúkọ ìnagijẹ rẹ̀ ń jẹ́ Lahore's Trans Diva, ni olùdásílẹ̀ Abódiakọ-akọ́diabo Track Transgender àti Olùdarí Ètò fún Ilé-iṣẹ́ Sathi tí ó ṣe àgbékalẹ̀ Ìwọ́de Afẹ́ náà. Àwọn Abódiakọ-akọ́diabo mìíràn àti àwọn tí kì í ṣe Abódiakọ-akọ́diabo àmọ́ tí ó jẹ́ alátìlẹ́yìn náà kó ipa nínú ìyíde náà àti àṣeyọríi rẹ̀. Ilé-iṣẹ́ ìpìlẹ̀ Sathi jẹ́ ilé-iṣẹ́ fún àlàáfíà àti ìmójútó ààbò ẹgbẹ́ abódiakọ-akọ́diabo ní Pakistan.	Jannat Ali, ti oruko inagije re n je Lahore's Trans Diva, ni oludasile Abodiako-akodiabo Track Transgender ati Oludari Eto fun Ile-ise Sathi ti o se agbekale Iwode Afe naa. Awon Abodiako-akodiabo miiran ati awon ti ki i se Abodiako-akodiabo amo ti o je alatileyin naa ko ipa ninu iyide naa ati aseyorii re. Ile-ise ipile Sathi je ile-ise fun alaafia ati imojuto aabo egbe abodiako-akodiabo ni Pakistan.	remove_accents_and_underdots	globalVoices
