Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Àìgbọ́ràn, baba àfojúdi.	Aigbọran, baba afojudi.	remove_only_accents	menyo20k
Àìlèfọhùn ní ń ṣáájú orí burúkú.	Ailefọhun ni n ṣaaju ori buruku.	remove_only_accents	menyo20k
Àìrọ́rọ̀sọ ìyàwó tó wí pé èkúté-ilé yó jẹ idẹ; bẹ́ẹ̀ni Mọ́jidẹ nìyálée rẹ̀ ń jẹ́.	Airọrọsọ iyawo to wi pe ekute-ile yo jẹ idẹ; bẹẹni Mọjidẹ niyalee rẹ n jẹ.	remove_only_accents	menyo20k
Àìsàn là ń wò, a kì í wo ikú.	Aisan la n wo, a ki i wo iku.	remove_only_accents	menyo20k
Àìtètèmólè, olèé mólóko.	Aitetemole, olee moloko.	remove_only_accents	menyo20k
Ajá ilé ò mọdẹẹ́ ṣe.	Aja ile o mọdẹẹ ṣe.	remove_only_accents	menyo20k
Ajá kì í dán-nu “Kò séwu” lókò ẹkùn.	Aja ki i dan-nu Ko sewu loko ẹkun.	remove_only_accents	menyo20k
Ajá tí yó sọnù kì í gbọ́ fèrè ọdẹ.	Aja ti yo sọnu ki i gbọ fere ọdẹ.	remove_only_accents	menyo20k
Ajá tó rí mọ́tò tó dúró fi araa ẹ̀ bọ Ògún.	Aja to ri mọto to duro fi araa ẹ bọ Ogun.	remove_only_accents	menyo20k
Àjànàkú tí a gbẹ́ ọ̀fìn sílẹ̀ dè, erin-ín mojú; erin ò bá ibẹ̀ lọ.	Ajanaku ti a gbẹ ọfin silẹ de, erin-in moju; erin o ba ibẹ lọ.	remove_only_accents	menyo20k
Àjẹ́ ń ké, òkùnrùn ò paradà; ó lówó ẹbọ nílé.	Ajẹ n ke, okunrun o parada; o lowo ẹbọ nile.	remove_only_accents	menyo20k
Ajẹnifẹ́ni, èkúté ilé.	Ajẹnifẹni, ekute ile.	remove_only_accents	menyo20k
Aaka ò gbé ọ̀dàn; igbó ní ń gbé.	Aaka o gbe ọdan; igbo ni n gbe.	remove_only_accents	menyo20k
Àkàlàmàgbòó ṣoore ó yọ gẹ̀gẹ̀ lọ́rùn.	Akalamagboo ṣoore o yọ gẹgẹ lọrun.	remove_only_accents	menyo20k
Akánjú jayé, ọ̀run wọn ò pẹ́.	Akanju jaye, ọrun wọn o pẹ.	remove_only_accents	menyo20k
Àáké tí ń gégií kọsẹ̀, gbẹ́nàgbẹ́nàá bu ètù sórí.	Aake ti n gegii kọsẹ, gbẹnagbẹnaa bu etu sori.	remove_only_accents	menyo20k
Àkèekèé ò ṣéé dì níbò.	Akeekee o ṣee di nibo.	remove_only_accents	menyo20k
Àkèekèé rìn tapótapó.	Akeekee rin tapotapo.	remove_only_accents	menyo20k
Àkèekèé ta Kindo lẹpọ̀n, ará ilée Labata ń rojú; kí ló kàn án níbẹ̀?	Akeekee ta Kindo lẹpọn, ara ilee Labata n roju; ki lo kan an nibẹ?	remove_only_accents	menyo20k
Akóbáni lèkúté-ilé; ejò kì í jàgbàdo.	Akobani lekute-ile; ejo ki i jagbado.	remove_only_accents	menyo20k
Àkọ̀ tó bá bá ọ̀bẹ dìtẹ̀ á gbọgbẹ́ láti inú.	Akọ to ba ba ọbẹ ditẹ a gbọgbẹ lati inu.	remove_only_accents	menyo20k
Àlá tí ajá bá lá, inú ajá ní ń gbé.	Ala ti aja ba la, inu aja ni n gbe.	remove_only_accents	menyo20k
Alágbàró ò yege; aláṣọ á gbà á bó dọ̀la.	Alagbaro o yege; alaṣọ a gba a bo dọla.	remove_only_accents	menyo20k
Aláǹgbá tó fojú di erè, ikùn ejò ni yó bàá araa ẹ̀.	Alangba to foju di ere, ikun ejo ni yo baa araa ẹ.	remove_only_accents	menyo20k
Alápàáǹdẹ̀dẹ̀ ń jayé lébé-lébé.	Alapaandẹdẹ n jaye lebe-lebe.	remove_only_accents	menyo20k
Alára ò lè wí pé kò dun òun, ká ní ó kú àìsùn, ó kú àìwo.	Alara o le wi pe ko dun oun, ka ni o ku aisun, o ku aiwo.	remove_only_accents	menyo20k
Alárìnjó tí yó jòó, kó ti ìwòyí mú ẹsẹ̀ kó le kó kó kó.	Alarinjo ti yo joo, ko ti iwoyi mu ẹsẹ ko le ko ko ko.	remove_only_accents	menyo20k
Aláàárù kì í sọ pé kí ajé ṣe òun pa; ẹlẹ́rù ńkọ́?	Alaaaru ki i sọ pe ki aje ṣe oun pa; ẹlẹru nkọ?	remove_only_accents	menyo20k
Aláwàdà ló lè ṣọkọ òṣónú; ẹni tí kò lẹ́nu mímú tete ò lè ṣọkọ alápẹpẹ.	Alawada lo le ṣọkọ oṣonu; ẹni ti ko lẹnu mimu tete o le ṣọkọ alapẹpẹ.	remove_only_accents	menyo20k
Àlejò tó wọ̀ nílée Pọ́ngilá, Pọ́ngilá ní, “Ìwọ ta ni?” Àlejòó ní òun Bugijẹ; Pọ́ngilá ni, “Tòò, lọ́ dájú igii tìrẹ lọ́tọ̀.”	Alejo to wọ nilee Pọngila, Pọngila ni, Iwọ ta ni? Alejoo ni oun Bugijẹ; Pọngila ni, Too, lọ daju igii tirẹ lọtọ.	remove_only_accents	menyo20k
Àlọ ni ti alábahun; àbọ̀ ti ànaa rẹ̀.	Alọ ni ti alabahun; abọ ti anaa rẹ.	remove_only_accents	menyo20k
Àlùkẹrẹsẹ ò mọ̀ pé olókoó ládàá.	Alukẹrẹsẹ o mọ pe olokoo ladaa.	remove_only_accents	menyo20k
Àmọ̀jù là ń mọ ẹkùn-un Sàárẹ́.	Amọju la n mọ ẹkun-un Saarẹ.	remove_only_accents	menyo20k
Àpáàdì ló tó ko iná lójú.	Apaadi lo to ko ina loju.	remove_only_accents	menyo20k
Apataparaá pa araa rẹ̀ lájùbà; ẹni tí yó ko là ń wòye.	Apataparaa pa araa rẹ lajuba; ẹni ti yo ko la n woye.	remove_only_accents	menyo20k
Àpò tí a kò fi ọwọ́ ẹni dá ṣòroó kiwọ́ bọ̀.	Apo ti a ko fi ọwọ ẹni da ṣoroo kiwọ bọ.	remove_only_accents	menyo20k
Ará Ìbàdàn kì í ságun; à ó rìn sẹ́yìn ni wọ́n ń wí.	Ara Ibadan ki i sagun; a o rin sẹyin ni wọn n wi.	remove_only_accents	menyo20k
À-rí-ì-gbọdọ̀-wí, à-rí-ì-gbọdọ̀-fọ̀ ni ikú awo.	A-ri-i-gbọdọ-wi, a-ri-i-gbọdọ-fọ ni iku awo.	remove_only_accents	menyo20k
Àrísá iná, àkòtagìrì ejò; àgbà tó réjò tí kò sá, ara ikú ló ń yá a.	Arisa ina, akotagiri ejo; agba to rejo ti ko sa, ara iku lo n ya a.	remove_only_accents	menyo20k
Àròkàn ní ń mú à-sun-ùn-dá wá; ẹlẹ́kún sunkún ẹ̀ ó lọ.	Arokan ni n mu a-sun-un-da wa; ẹlẹkun sunkun ẹ o lọ.	remove_only_accents	menyo20k
Arọ ò nasẹ̀ kan dí ọ̀nà.	Arọ o nasẹ kan di ọna.	remove_only_accents	menyo20k
Arọ tí kò lẹ́sẹ̀ nílẹ̀ẹ́ lọ́gbọ́n nínú.	Arọ ti ko lẹsẹ nilẹẹ lọgbọn ninu.	remove_only_accents	menyo20k
Arọ́basá ò ṣojo.	Arọbasa o ṣojo.	remove_only_accents	menyo20k
Arúgbó ṣoge rí; àkísà-á lògbà rí.	Arugbo ṣoge ri; akisa-a logba ri.	remove_only_accents	menyo20k
Àrùn là ń wó a kì í wokú.	Arun la n wo a ki i woku.	remove_only_accents	menyo20k
Asárétete ní ń kọjá ilé; arìngbẹ̀rẹ̀ ni yóò rí oyè jẹ.	Asaretete ni n kọja ile; aringbẹrẹ ni yoo ri oye jẹ.	remove_only_accents	menyo20k
Àṣá ń bá ẹyẹlé ṣeré, ẹyẹlé ń yọ̀; ẹyẹlé ń fikú ṣeré.	Aṣa n ba ẹyẹle ṣere, ẹyẹle n yọ; ẹyẹle n fiku ṣere.	remove_only_accents	menyo20k
Àṣàyá kì í jẹ́ kí ọmọ ọ̀yà ó gbọ́n.	Aṣaya ki i jẹ ki ọmọ ọya o gbọn.	remove_only_accents	menyo20k
Àṣesílẹ̀ làbọ̀wábá; ẹni tó da omi síwájú á tẹlẹ̀ tútù.	Aṣesilẹ labọwaba; ẹni to da omi siwaju a tẹlẹ tutu.	remove_only_accents	menyo20k
Àṣẹ̀ṣẹ̀wọ́n ológbò ní ń jìyà; bó bá pẹ́ títí a tó ekuú pa.	Aṣẹṣẹwọn ologbo ni n jiya; bo ba pẹ titi a to ekuu pa.	remove_only_accents	menyo20k
Aṣòroówọ̀ bí ẹ̀wù àṣejù.	Aṣoroowọ bi ẹwu aṣeju.	remove_only_accents	menyo20k
Ataá kéré; ìjá jù ú.	Ataa kere; ija ju u.	remove_only_accents	menyo20k
Atàkò fọ́ ẹyin àparò; ohun ojú ń wá lojúú ń rí.	Atako fọ ẹyin aparo; ohun oju n wa lojuu n ri.	remove_only_accents	menyo20k
Ataareé rẹ́ni tún ìdíi rẹ̀ ṣe ó ń fi òbùró ṣẹ̀sín; òbùró ìbá rẹ́ni tún ìdíi rẹ̀ ṣe a sunwọ̀n jú ataare lọ.	Ataaree rẹni tun idii rẹ ṣe o n fi oburo ṣẹsin; oburo iba rẹni tun idii rẹ ṣe a sunwọn ju ataare lọ.	remove_only_accents	menyo20k
Atẹ̀yìnrọ́gbọ́n agétí ajá; a gé e létí tán ó fabẹ pamọ́.	Atẹyinrọgbọn ageti aja; a ge e leti tan o fabẹ pamọ.	remove_only_accents	menyo20k
Àtẹ́lẹwọ́ ẹni kì í tanni.	Atẹlẹwọ ẹni ki i tanni.	remove_only_accents	menyo20k
1e Atọrọ-ohun-gbogbo-lọ́wọ́-Ọlọ́run kì í kánjú.	1e Atọrọ-ohun-gbogbo-lọwọ-Ọlọrun ki i kanju.	remove_only_accents	menyo20k
Àwòfín ní ń mú ọ̀rẹ́ bàjẹ́; fírí là ń wo ẹni tí ń woni.	Awofin ni n mu ọrẹ bajẹ; firi la n wo ẹni ti n woni.	remove_only_accents	menyo20k
Àáyá kan-án bẹ̀ ọ́ wò; igba wọ́n ti rí ọ.	Aaya kan-an bẹ ọ wo; igba wọn ti ri ọ.	remove_only_accents	menyo20k
Ayáraròyìn, aya ọdẹ, ó ní ọkọ òun pa èkínní, ó pa ẹ̀kẹfà.	Ayararoyin, aya ọdẹ, o ni ọkọ oun pa ekinni, o pa ẹkẹfa.	remove_only_accents	menyo20k
Àyé gba ògùnmọ̀ ó ránṣẹ́ sí òdú; àyé gba Tápà ó kọ́lé ìgunnu.	Aye gba ogunmọ o ranṣẹ si odu; aye gba Tapa o kọle igunnu.	remove_only_accents	menyo20k
Ayé ò ṣéé fipá jẹ.	Aye o ṣee fipa jẹ.	remove_only_accents	menyo20k
“Bá mi mádìẹ” kì í fi orúnkún bó.	Ba mi madiẹ ki i fi orunkun bo.	remove_only_accents	menyo20k
Baálé ilé kú, wọ́n fi olókùnrùn rọ́lé; ẹkún ń gorí ẹkún.	Baale ile ku, wọn fi olokunrun rọle; ẹkun n gori ẹkun.	remove_only_accents	menyo20k
“Baálé pè mí n kò wá”, ọ̀hànhàn ní ń pa wọ́n.	Baale pe mi n ko wa, ọhanhan ni n pa wọn.	remove_only_accents	menyo20k
Bánú sọ, má bàá èèyàn sọ; èèyàn ò sí; ayé ti dèké.	Banu sọ, ma baa eeyan sọ; eeyan o si; aye ti deke.	remove_only_accents	menyo20k
Bí a bá bu ìrẹ̀ jẹ, ká bu ìrẹ̀ sápò.	Bi a ba bu irẹ jẹ, ka bu irẹ sapo.	remove_only_accents	menyo20k
Bí a bá bu ọba tí a sẹ́, ọba a fini sílẹ.	Bi a ba bu ọba ti a sẹ, ọba a fini silẹ.	remove_only_accents	menyo20k
Bí a bá bú ọba, à sẹ́; bí a bá bú ọ̀ṣọ̀run, à sẹ́.	Bi a ba bu ọba, a sẹ; bi a ba bu ọṣọrun, a sẹ.	remove_only_accents	menyo20k
Bí a bá dákẹ́, tara ẹni a báni dákẹ́.	Bi a ba dakẹ, tara ẹni a bani dakẹ.	remove_only_accents	menyo20k
Bí a bá fa àgbò féégún, à fi okùn-un rẹ̀ sílẹ̀.	Bi a ba fa agbo feegun, a fi okun-un rẹ silẹ.	remove_only_accents	menyo20k
Bí a bá fẹ́ràn ọ̀rẹ́ ẹni láfẹ̀ẹ́jù, bó bá forígbún, ìjà ní ń dà.	Bi a ba fẹran ọrẹ ẹni lafẹẹju, bo ba forigbun, ija ni n da.	remove_only_accents	menyo20k
Bí a bá fi dídùn họ ifò̩n, a ó họra dé eegun.	Bi a ba fi didun họ ifon, a o họra de eegun.	remove_only_accents	menyo20k
Bí a bá fi ojú igi gbígbẹ wo tútù, tútùú lè wó pani.	Bi a ba fi oju igi gbigbẹ wo tutu, tutuu le wo pani.	remove_only_accents	menyo20k
Bí a bá fi ọdún mẹ́ta pilẹ̀ṣẹ̀ẹ wèrè, ọjọ́ wo la ó bunijẹ?	Bi a ba fi ọdun mẹta pilẹṣẹẹ were, ọjọ wo la o bunijẹ?	remove_only_accents	menyo20k
Bí a bá fi ọdún mẹ́ta ṣánpá, ọdún mélòó la ó fi fò?	Bi a ba fi ọdun mẹta ṣanpa, ọdun meloo la o fi fo?	remove_only_accents	menyo20k
Bí a bá fi ọwọ́ kan fọmọ fọ́kọ, ọwọ́ mẹ́wẹ̀ẹ̀wá kì í ṣeé gbà á mọ́.	Bi a ba fi ọwọ kan fọmọ fọkọ, ọwọ mẹwẹẹwa ki i ṣee gba a mọ.	remove_only_accents	menyo20k
Bí a bá lé ẹni, tí a kò bá ẹni, ìwọ̀n là ń bá ẹnií ṣọ̀tá mọ.	Bi a ba le ẹni, ti a ko ba ẹni, iwọn la n ba ẹnii ṣọta mọ.	remove_only_accents	menyo20k
Bí a bá ní ká bẹ́ igi, a ó bẹ̀ẹ́ èèyàn.	Bi a ba ni ka bẹ igi, a o bẹẹ eeyan.	remove_only_accents	menyo20k
Bí a bá ní ká jẹ èkuru kó tán, a kì í gbọn ọwọ́ọ rẹ̀ sáwo.	Bi a ba ni ka jẹ ekuru ko tan, a ki i gbọn ọwọọ rẹ sawo.	remove_only_accents	menyo20k
Bí a bá ń jà, bí í kákú là ń wí?	Bi a ba n ja, bi i kaku la n wi?	remove_only_accents	menyo20k
Bí a bá ń retí òfò, ká fi ohun tọrẹ.	Bi a ba n reti ofo, ka fi ohun tọrẹ.	remove_only_accents	menyo20k
Bí a bá perí ajá, ká perí ìkòkò tí a ó fi sè é.	Bi a ba peri aja, ka peri ikoko ti a o fi se e.	remove_only_accents	menyo20k
Bí a bá róbìnrin à lérí ogun; bí a bá róbìnrin à sọ̀rọ̀ ìjà; bí a dé ojú ogun à ba búbú.	Bi a ba robinrin a leri ogun; bi a ba robinrin a sọrọ ija; bi a de oju ogun a ba bubu.	remove_only_accents	menyo20k
Bí a bá sọ́ pé ẹyẹ ni yó jẹ ojú ẹni, bí a rí tí-ń-tín, a ó máa sá lọ.	Bi a ba sọ pe ẹyẹ ni yo jẹ oju ẹni, bi a ri ti-n-tin, a o maa sa lọ.	remove_only_accents	menyo20k
Bí a bá sọ̀kò sí àárín ọjà, ará ilé ẹni ní ń bà.	Bi a ba sọko si aarin ọja, ara ile ẹni ni n ba.	remove_only_accents	menyo20k
Bí a bá sọ̀rọ̀ fún olófòófó, ajádìí agbọ̀n la sọ ọ́ sí.	Bi a ba sọrọ fun olofoofo, ajadii agbọn la sọ ọ si.	remove_only_accents	menyo20k
Bí a bá ṣí ìdí ẹni sókè, ọmọ aráyé á rọ omi gbígbóná sí i.	Bi a ba ṣi idi ẹni soke, ọmọ araye a rọ omi gbigbona si i.	remove_only_accents	menyo20k
Bí a bá wí a dàbí òwe; bí a ò bá wí a dàbí ìjà.	Bi a ba wi a dabi owe; bi a o ba wi a dabi ija.	remove_only_accents	menyo20k
Bí a kò bá láyàa rìndọ̀rìndọ̀, a kì í jẹ aáyán.	Bi a ko ba layaa rindọrindọ, a ki i jẹ aayan.	remove_only_accents	menyo20k
Bí a kò bá lè kú, ìpẹ̀ là ń gbà.	Bi a ko ba le ku, ipẹ la n gba.	remove_only_accents	menyo20k
Bí a kò bá lè mú ọkọ, a kì í na obìnrin-in rẹ.	Bi a ko ba le mu ọkọ, a ki i na obinrin-in rẹ.	remove_only_accents	menyo20k
Bí a kò bá lówó aládìn-ín, à jẹun lójúmọmọ, à gbálẹ̀ sùn wàrà.	Bi a ko ba lowo aladin-in, a jẹun lojumọmọ, a gbalẹ sun wara.	remove_only_accents	menyo20k
Bí a kò bá ní èsè ẹ̀fà, a kì í kó iṣu òje.	Bi a ko ba ni ese ẹfa, a ki i ko iṣu oje.	remove_only_accents	menyo20k
Bí a kò bá rí wọlé-wọ̀de a ò gbọdọ̀ wọlé ọba.	Bi a ko ba ri wọle-wọde a o gbọdọ wọle ọba.	remove_only_accents	menyo20k
Bí a kò bá ṣe fún ilẹ̀, a kì í fi ọwọ́ sọ ọ́.	Bi a ko ba ṣe fun ilẹ, a ki i fi ọwọ sọ ọ.	remove_only_accents	menyo20k
Bí a kò rówó ra ẹrú, à sọ adìẹ ẹni lórúkọ.	Bi a ko rowo ra ẹru, a sọ adiẹ ẹni lorukọ.	remove_only_accents	menyo20k
Bí a ó ti ṣe é ní ń fi araa rẹ̀ hàn.	Bi a o ti ṣe e ni n fi araa rẹ han.	remove_only_accents	menyo20k
Bí adìẹ́ bá gbélẹ̀ a ya òpìpì.	Bi adiẹ ba gbelẹ a ya opipi.	remove_only_accents	menyo20k
Bí àjànàkú ò bá gbẹ́kẹ̀lé fùrọ̀, kì í mi òdù àgbọn.	Bi ajanaku o ba gbẹkẹle furọ, ki i mi odu agbọn.	remove_only_accents	menyo20k
Bí àjẹ́ bá mupo, ojúu rẹ̀ a rọ̀.	Bi ajẹ ba mupo, ojuu rẹ a rọ.	remove_only_accents	menyo20k
Bí alágbáraá bá jẹ ọ́ níyà, fẹ̀rín sí i.	Bi alagbaraa ba jẹ ọ niya, fẹrin si i.	remove_only_accents	menyo20k
Bí alágẹmọọ́ bá fẹ́ kọjá, ìjàm̀pere ò níí jà.	Bi alagẹmọọ ba fẹ kọja, ijampere o nii ja.	remove_only_accents	menyo20k
Bí alẹ́ bá lẹ́, adẹ́tẹ̀ a rìn, a yan.	Bi alẹ ba lẹ, adẹtẹ a rin, a yan.	remove_only_accents	menyo20k
Bí àṣá bá ń bínú, sùúrù ló yẹ ọlọ́jà.	Bi aṣa ba n binu, suuru lo yẹ ọlọja.	remove_only_accents	menyo20k
Bí aáṣẹ́ bá ti ń fò, bẹ́ẹ̀ la ti ń sọ̀kò sí i.	Bi aaṣẹ ba ti n fo, bẹẹ la ti n sọko si i.	remove_only_accents	menyo20k
Bí awó ti ń lù lawó ti ń jó.	Bi awo ti n lu lawo ti n jo.	remove_only_accents	menyo20k
Bí bàtá bá ró àrójù, yíya ní ń ya.	Bi bata ba ro aroju, yiya ni n ya.	remove_only_accents	menyo20k
Bí ekòló bá kọ ebè, araa rẹ̀ ni yó gbìn sí i.	Bi ekolo ba kọ ebe, araa rẹ ni yo gbin si i.	remove_only_accents	menyo20k
Bí èṣù ikú bá ń ṣe ìgbín nìgbín ń yẹ́yin.	Bi eṣu iku ba n ṣe igbin nigbin n yẹyin.	remove_only_accents	menyo20k
Bí ẹjá bá sùn, ẹja á fi ẹja jẹ.	Bi ẹja ba sun, ẹja a fi ẹja jẹ.	remove_only_accents	menyo20k
Bí ẹlẹ́yìnkùlé ò sùn, à pẹ́ lẹ́yìnkùlée rẹ̀ títí; bó pẹ́ títí orun a gbé onílé lọ.	Bi ẹlẹyinkule o sun, a pẹ lẹyinkulee rẹ titi; bo pẹ titi orun a gbe onile lọ.	remove_only_accents	menyo20k
Bí ẹlẹ́jọ́ bá mọ ẹjọ́ọ rẹ̀ lẹ́bi, kì í pẹ́ níkùnúnlẹ̀.	Bi ẹlẹjọ ba mọ ẹjọọ rẹ lẹbi, ki i pẹ nikununlẹ.	remove_only_accents	menyo20k
Bí ẹnìkán bá fojú di Orò, Orò a gbé e.	Bi ẹnikan ba foju di Oro, Oro a gbe e.	remove_only_accents	menyo20k
Bí ẹnìkán ṣe ohun tí ẹnìkan ò ṣe rí, ojúu rẹ̀ á rí ohun tí ẹnìkan ò rí rí.	Bi ẹnikan ṣe ohun ti ẹnikan o ṣe ri, ojuu rẹ a ri ohun ti ẹnikan o ri ri.	remove_only_accents	menyo20k
Bí ìdí ìkokò kò bá dá a lójú, kì í gbé egungun mì.	Bi idi ikoko ko ba da a loju, ki i gbe egungun mi.	remove_only_accents	menyo20k
Bí ìfà bí ìfà lọmọdé fi ń dáràn wọlé.	Bi ifa bi ifa lọmọde fi n daran wọle.	remove_only_accents	menyo20k
Bí ilé bá dá, adẹ́tẹ̀ a rìn, a yan.	Bi ile ba da, adẹtẹ a rin, a yan.	remove_only_accents	menyo20k
Bí ìlùú bá dún àdúnjù, yó fàya.	Bi iluu ba dun adunju, yo faya.	remove_only_accents	menyo20k
Bí iná bá jóni, tó jó ọmọ ẹni, tara ẹni là ń kọ́ gbọ̀n.	Bi ina ba joni, to jo ọmọ ẹni, tara ẹni la n kọ gbọn.	remove_only_accents	menyo20k
Bí iṣu ẹní bá funfun, à fọwọ́ bò ó jẹ.	Bi iṣu ẹni ba funfun, a fọwọ bo o jẹ.	remove_only_accents	menyo20k
Bí kò bá sí oníṣẹ́ iṣẹ́ ò leè lọ; bí kò bá sí ọlọ́wẹ̀ a kì í ṣọ̀wẹ̀; àkẹ̀yìnsí ọlọ́wẹ̀ là ń ṣípá.	Bi ko ba si oniṣẹ iṣẹ o lee lọ; bi ko ba si ọlọwẹ a ki i ṣọwẹ; akẹyinsi ọlọwẹ la n ṣipa.	remove_only_accents	menyo20k
Bí o máa ra ilá ra ilá, bí o máa gba ènì gba ènì; ọmọdé kì í wá sọ́ja Agbó-mẹ́kùn kó wá mú eku.	Bi o maa ra ila ra ila, bi o maa gba eni gba eni; ọmọde ki i wa sọja Agbo-mẹkun ko wa mu eku.	remove_only_accents	menyo20k
Bí obìnrín bá wọgbó orò, a ò lè rí àbọ̀ọ ẹ̀ mọ́.	Bi obinrin ba wọgbo oro, a o le ri abọọ ẹ mọ.	remove_only_accents	menyo20k
Bí ògbó ẹni ò bá dánilójú, a kì í fi gbárí wò.	Bi ogbo ẹni o ba daniloju, a ki i fi gbari wo.	remove_only_accents	menyo20k
Bí ojú alákẹdun ò dá igi, kì í gùn ún.	Bi oju alakẹdun o da igi, ki i gun un.	remove_only_accents	menyo20k
Bí ojú onísó ò bá sunwọ̀n, a kì í lọ̀ ọ́.	Bi oju oniso o ba sunwọn, a ki i lọ ọ.	remove_only_accents	menyo20k
Bí ológbòó bá pa eku, a fi ìrùu rẹ̀ dẹlé.	Bi ologboo ba pa eku, a fi iruu rẹ dẹle.	remove_only_accents	menyo20k
Bí ológbòó bá ṣẹ̀ ń pa ẹmọ́, à mọ̀ pé ó máa lọ.	Bi ologboo ba ṣẹ n pa ẹmọ, a mọ pe o maa lọ.	remove_only_accents	menyo20k
Bí olóweé bá mọ òwee rẹ̀, tí kò já a, ẹ̀rù ìjà ń bà á ni.	Bi olowee ba mọ owee rẹ, ti ko ja a, ẹru ija n ba a ni.	remove_only_accents	menyo20k
Bí òní ti rí, ọ̀la ò rí bẹ́ẹ̀, ni babaláwoó fi ń dÍfá lọ́rọọrún.	Bi oni ti ri, ọla o ri bẹẹ, ni babalawoo fi n dIfa lọrọọrun.	remove_only_accents	menyo20k
Bí oníṣú bá fi iṣuu rẹ̀ se ẹ̀bẹ, ọgbọ́n a tán nínú a-tu-èèpo-jẹ.	Bi oniṣu ba fi iṣuu rẹ se ẹbẹ, ọgbọn a tan ninu a-tu-eepo-jẹ.	remove_only_accents	menyo20k
Bí ooré bá pọ̀ lápọ̀jù, ibi ní ń dà.	Bi oore ba pọ lapọju, ibi ni n da.	remove_only_accents	menyo20k
Bí òwe ò bá jọ òwe, a kì í pa á.	Bi owe o ba jọ owe, a ki i pa a.	remove_only_accents	menyo20k
Bí ọmọ ẹní bá dára, ká sọ pé ó dára; bíi ká fi ṣaya ẹni kọ́.	Bi ọmọ ẹni ba dara, ka sọ pe o dara; bii ka fi ṣaya ẹni kọ.	remove_only_accents	menyo20k
Bí ọmọdé bá dárí sọ apá, apá á pá; bó bá dárí sọ ìrókò, ìrókò a kò ó lọ́nà.	Bi ọmọde ba dari sọ apa, apa a pa; bo ba dari sọ iroko, iroko a ko o lọna.	remove_only_accents	menyo20k
Bí ọmọdé ò rí àjẹkùu kìnìún nínú igbo, a ní kí ẹran bí ẹkùn ó pa òun.	Bi ọmọde o ri ajẹkuu kiniun ninu igbo, a ni ki ẹran bi ẹkun o pa oun.	remove_only_accents	menyo20k
Bí ọ̀nàá dé orí àpáta, níṣe ní ń pin.	Bi ọnaa de ori apata, niṣe ni n pin.	remove_only_accents	menyo20k
Bí ọ̀ràn-án bá ṣú òkùnkùn, à bẹ̀ ẹ́ wò lábẹ́.	Bi ọran-an ba ṣu okunkun, a bẹ ẹ wo labẹ.	remove_only_accents	menyo20k
Bí ọ̀ràn ò tán, ibì kan là ń gbé; arékété lohun ń ṣe.	Bi ọran o tan, ibi kan la n gbe; arekete lohun n ṣe.	remove_only_accents	menyo20k
Bí ọtí bá kún inú, ọtí á pọmọ; bí oòrùn-ún bá pọ̀ lápọ̀jù a sọ ọmọ di wèrè; bí a bá lọ́ba lánìíjù a sínni níwín; tẹ̀tẹ̀ ẹ̀gún pọ̀ lódò o di olú eri.	Bi ọti ba kun inu, ọti a pọmọ; bi oorun-un ba pọ lapọju a sọ ọmọ di were; bi a ba lọba laniiju a sinni niwin; tẹtẹ ẹgun pọ lodo o di olu eri.	remove_only_accents	menyo20k
Bí ọwọ́ ò bá tẹ èkù idà, a kì í bèrè ikú tó pa baba ẹni.	Bi ọwọ o ba tẹ eku ida, a ki i bere iku to pa baba ẹni.	remove_only_accents	menyo20k
Bíbi là ń bi odò wò ká tó wọ̀ ọ́.	Bibi la n bi odo wo ka to wọ ọ.	remove_only_accents	menyo20k
Bọ̀rọ̀kìnní àṣejù, oko olówó ni ń múni lọ.	Bọrọkinni aṣeju, oko olowo ni n muni lọ.	remove_only_accents	menyo20k
Bọ̀rọ̀kìnnín lọ̀tá ìlú; afínjú lọba ń pa.	Bọrọkinnin lọta ilu; afinju lọba n pa.	remove_only_accents	menyo20k
Dàda ò leè jà, ṣùgbọ́n ó lábùúrò tó gbójú.	Dada o lee ja, ṣugbọn o labuuro to gboju.	remove_only_accents	menyo20k
Dágun-dágun Kaletu tí ń dá ìbejì lápá.	Dagun-dagun Kaletu ti n da ibeji lapa.	remove_only_accents	menyo20k
Dá-mìíràn-kún-mìíràn tí ń pa àpatà ẹyẹlé.	Da-miiran-kun-miiran ti n pa apata ẹyẹle.	remove_only_accents	menyo20k
Dàńdógó kọjá ẹ̀wù àbínúdá; bí a bá ko ẹni tó juni lọ, a yàgò fún un.	Dandogo kọja ẹwu abinuda; bi a ba ko ẹni to juni lọ, a yago fun un.	remove_only_accents	menyo20k
Dá-nǹkan-dá-nǹkan, tí kì í dáṣọ̀, tí kì í dẹ́wù.	Da-nnkan-da-nnkan, ti ki i daṣọ, ti ki i dẹwu.	remove_only_accents	menyo20k
Èké tanni síjà ẹkùn, ó fi ọrán ṣíṣẹ́ sápó ẹni.	Eke tanni sija ẹkun, o fi ọran ṣiṣẹ sapo ẹni.	remove_only_accents	menyo20k
Eku tí yó pa ológìnní ò níí dúró láyé.	Eku ti yo pa ologinni o nii duro laye.	remove_only_accents	menyo20k
Eku ò gbọdọ̀ ná ọjà tí ológìnní dá.	Eku o gbọdọ na ọja ti ologinni da.	remove_only_accents	menyo20k
