Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Wò ó nítorí náà	Wo o nitori naa	remove_accents_and_underdots	bible
Nígbà tí wọ́n ti rìn jìnnà díẹ̀ sí ilé Mika	Nigba ti wọn ti rin jinna diẹ ile	remove_only_accents_and_any_random_word	bible
Ǹjẹ́ yípadà kí o sì máa lọ ní àlàáfíà	Njẹ yipada ki o si maa lọ ni alaafia	remove_only_accents	bible
‘Ẹ̀yin ti rí ohun tí mo ti ṣe sí àwọn ará Ejibiti	‘Eyin ti ri ohun ti mo ti se si awon ara Ejibiti	remove_accents_and_underdots	bible
Jeusi	Jeusi	remove_only_accents	bible
Orin ọfọ̀ nítorí àwọn ọmọ-aládé Israẹli.	Orin ofo nitori awon omo-alade Israeli.	remove_accents_and_underdots	bible
Ìbálòpọ̀ tí kò bá òfin mu.	Ibalopọ ti ko ba ofin mu.	remove_only_accents	bible
Nítorí náà bí àwọn aláìkọlà bá pa ìlànà òfin mọ́	Nitori naa bi awọn alaikọla ba pa ofin	remove_only_accents_and_any_random_word	bible
Ṣefatia jẹ́ òjì-dín-nírínwó ó-lé-méjìlá (372)	Sefatia je oji-din-nirinwo o-le-mejila (372)	remove_accents_and_underdots	bible
Kò le sí Júù tàbí Giriki	Ko le si Juu tabi Giriki	remove_accents_and_underdots	bible
Ìwọ ni ibi ìpamọ́ mi;ìwọ yóò pa mí mọ́ kúrò nínú ìyọnu;ìwọ yóò fi orin ìgbàlà yí mi ka. 	Iwo ni ibi ipamo mi;iwo yoo pa mi mo kuro ninu iyonu;iwo yoo fi orin igbala yi mi ka. 	remove_accents_and_underdots	bible
Gbogbo òpó ti ó wà ní àyíká àgbàlá náà ni a ó fi fàdákà ṣo pọ̀ àti ìkọ́	Gbogbo opo ti o wa ni ayika agbala naa ni a o fi fadaka so po ati iko	remove_accents_and_underdots	bible
 jẹ ọba	 je oba	remove_accents_and_underdots	bible
Bí wọ́n ṣe pàṣẹ pé kí wọn fi kùkùté àti gbòǹgbò igi náà sílẹ̀	Bi wọn ṣe paṣẹ pe ki wọn fi kukute ati gbongbo igi naa silẹ	remove_only_accents	bible
Ṣùgbọ́n fún àwọn tí wọ́n ń fi gbogbo ọkàn wọn sin àwọn àwòrán ìríra àti àwọn òrìṣà	Sugbon fun awon ti won n fi gbogbo okan won sin awon aworan irira ati awon orisa	remove_accents_and_underdots	bible
Nítorí náà mo pè yín ṣe ẹlẹ́rìí lónìí yìí pé	Nitori naa mo pe yin se elerii lonii yii pe	remove_accents_and_underdots	bible
Ọba sì wí fún Doegi pé	Oba si wi fun Doegi pe	remove_accents_and_underdots	bible
“Ọmọ ènìyàn	Ọmọ eniyan	remove_only_accents	bible
Àwọn ọmọ Pedaiah:Serubbabeli àti Ṣimei.Àwọn ọmọ Serubbabeli:Meṣullamu àti Hananiah. Ṣelomiti ni arábìnrin wọn. 	Awon omo Pedaiah:Serubbabeli ati Simei.Awon omo Serubbabeli:Mesullamu ati Hananiah. Selomiti ni arabinrin won. 	remove_accents_and_underdots	bible
Saamu 16.	Saamu 16.	remove_accents_and_underdots	bible
Nígbà tí Herodu sì wá a kiri	Nigba ti Herodu si wa a kiri	remove_accents_and_underdots	bible
		remove_accents_and_underdots	bible
Nígbà tí Jesu sì jáde níbẹ̀	Nigba ti Jesu si jade nibe	remove_accents_and_underdots	bible
“Ìwọ kò gbọdọ̀ ní ọlọ́run mìíràn pẹ̀lú mi.	“Iwo ko gbodo ni olorun miiran pelu mi.	remove_accents_and_underdots	bible
Ní ọjọ́ kẹtà-dínlógún oṣù kejì ni ọkọ̀ náà gúnlẹ̀ sórí òkè Ararati. 	Ni ọjọ oṣu keji ni ọkọ naa gunlẹ oke Ararati.	remove_only_accents_and_any_random_word	bible
Ṣùgbọ́n gbogbo ẹ̀yin tí ẹ gbẹ́kẹ̀lé Ọlọ́run láìyẹsẹ̀ ni ẹ wà láààyè lónìí.	Ṣugbọn gbogbo ẹyin ti ẹ gbẹkẹle Ọlọrun laiyẹsẹ ni ẹ wa laaaye lonii.	remove_only_accents	bible
Bí àwọsánmọ̀ bá kún fún omi	Bi awosanmo ba kun fun omi	remove_accents_and_underdots	bible
Kí o sì dáríjì àwọn ènìyàn rẹ	Ki o si dariji awon eniyan re	remove_accents_and_underdots	bible
Àwọn aládé ayé kó ara wọn jọgẹ́gẹ́ bí ènìyàn Ọlọ́run Abrahamunítorí asà ayé ti Ọlọ́run ni	Awọn alade aye ko ara wọn jọgẹgẹ bi eniyan Abrahamunitori aye ti Ọlọrun ni	remove_only_accents_and_any_random_word	bible
Ìparadà.	Iparada.	remove_only_accents_and_any_random_word	bible
Kí wọn ó fi awọ ẹran yí fìtílà àti gbogbo ohun èlò rẹ	Ki won o fi awo eran yi fitila ati gbogbo ohun elo re	remove_accents_and_underdots	bible
Tola.	Tola.	remove_only_accents_and_swap_word	bible
Nígbà náà ni ó ṣe agbádá idẹ mẹ́wàá	Nigba agbada ni o ṣe naa idẹ mẹwaa	remove_only_accents_and_swap_word	bible
Gbígbéga ni  Ọlọ́run waẹ foríbalẹ̀ níbi ẹsẹ̀ rẹ̀; ó jẹ́ mímọ́.	Gbigbega ni  Olorun wae foribale nibi ese re; o je mimo.	remove_accents_and_underdots	bible
“Àti nítòótọ́ òkè ńlá tí ó ṣubú	“Ati nitooto oke nla ti o subu	remove_accents_and_underdots	bible
Ta ni ẹni náà tí ó lè dá wa lẹ́bi	Ta ni eni naa ti o le da wa lebi	remove_accents_and_underdots	bible
Tí olùgbẹ̀san ẹ̀jẹ̀ sì ri ní ìta ìlú náà	Ti olugbesan eje si ri ni ita ilu naa	remove_accents_and_underdots	bible
Lára ààbọ̀ ti àwọn ọmọ Israẹli	Lara aabo ti awon omo Israeli	remove_accents_and_underdots	bible
Àti lára ìlẹ̀kùn igi olifi náà ni ó ya àwòrán àwọn kérúbù	Ati lara ilekun igi olifi naa ni o ya aworan awon kerubu	remove_accents_and_underdots	bible
Oúnjẹ tó mọ́ àti èyí tí kò mọ́.	to mọ eyi ti ko mọ.	remove_only_accents_and_any_random_word	bible
Ní ìgbà náà ni Ọlọ́run sọ fún Mose	sọ igba naa ni Ọlọrun Ni fun Mose	remove_only_accents_and_swap_word	bible
Ẹ sọ ọ́ fún àwọn ọmọ yín	E so o fun awon omo yin	remove_accents_and_underdots	bible
Jesu rán ọmọ-ẹ̀yìn méjìlá lọ wàásù.	Jesu ran ọmọ-ẹyin mejila lọ waasu.	remove_only_accents	bible
Ọ̀pọ̀lọpọ̀ ènìyàn ni yóò wá	Opolopo eniyan ni yoo wa	remove_accents_and_underdots	bible
Ẹ hó ìhó ayọ̀ sí 	Ẹ ho iho si ayọ	remove_only_accents_and_swap_word	bible
Àwọn Júù dá a lóhùn wí pé	Awọn Juu da a lohun wi pe	remove_only_accents	bible
Nítorí èmi yóò wẹ ẹ̀bi ẹ̀jẹ̀ wọn nù	Nitori emi yoo we ebi eje won nu	remove_accents_and_underdots	bible
A ó san án lẹ́kùnrẹ́rẹ́ fún aláìgbàgbọ́ gẹ́gẹ́ bí ọ̀nà rẹ̀	A o san an lẹkunrẹrẹ fun alaigbagbọ gẹgẹ bi ọna rẹ	remove_only_accents	bible
Aaroni sì gbé ọwọ́ rẹ̀ sókè sí àwọn ènìyàn	Aaroni si gbe owo re soke si awon eniyan	remove_accents_and_underdots	bible
ti ẹ̀kọ́ àwọn bamitiisi	ti eko awon bamitiisi	remove_accents_and_underdots	bible
Nígbà náà ni Lea wí pé	Nigba naa ni Lea wi pe	remove_accents_and_underdots	bible
Ó fẹ́ràn láti máa mú ègún wá sí orí rẹ̀:bi inú rẹ̀ kò ti dùn si ìre	O fẹran lati maa mu egun wa si ori rẹ:bi inu rẹ ko ti dun si ire	remove_only_accents	bible
Nígbà tí ìṣọ̀fọ̀ náà sì kọjá tan	Nigba ti isofo naa si koja tan	remove_accents_and_underdots	bible
Oniwaasu wí pé	Oniwaasu wi pe	remove_accents_and_underdots	bible
Ọlọ́run a ha máa yí ìdájọ́ po bí?Tàbí Olódùmarè a máa gbé ẹ̀bi fún aláre?	Ọlọrun a ha maa yi idajọ po bi?Tabi Olodumare a maa gbe ẹbi fun alare?	remove_only_accents	bible
Lẹ́yìn náà kí ó ri ààyè ẹyẹ pẹ̀lú igi kedari	Lẹyin naa ki o ẹyẹ aaye ri pẹlu igi kedari	remove_only_accents_and_swap_word	bible
Ìbẹ̀rù Ọlọ́run rẹ kò ha jẹ́ ìgbẹ́kẹ̀lé rẹàti ìdúró ọ̀nà rẹ kò ha sì jẹ́ ìrètí rẹ?	Ibẹru Ọlọrun rẹ ko ha jẹ igbẹkẹle rẹati iduro ọna rẹ ko ha si jẹ ireti rẹ?	remove_only_accents	bible
Ọkàn wa dúró de ;òun ni ìrànlọ́wọ́ wa àti asà wa.	Okan wa duro de ;oun ni iranlowo wa ati asa wa.	remove_accents_and_underdots	bible
Ó fi ìkùùkuu bo àwọ̀ sánmọ̀ó rọ òjò sí orílẹ̀ ayéó mú kí koríko hù lórí àwọn òkè	O fi ikuukuu bo awo sanmoo ro ojo si orile ayeo mu ki koriko hu lori awon oke	remove_accents_and_underdots	bible
Bí èédú ti rí sí ẹyin iná	Bi eedu ti ri si eyin ina	remove_accents_and_underdots	bible
Ó yẹ lójú àwa	O ye loju awa	remove_accents_and_underdots	bible
Rutu sì jáde lọ láti ṣá ọkà tí àwọn olùkórè fi sílẹ̀ lẹ́yìn wọn. Ó wá jẹ́ wí pé inú oko Boasi tí ó ti ìdílé Elimeleki wá ni ó lọ láìmọ̀-ọ́n-mọ̀.	Rutu si jade lọ lati ṣa ọka ti awọn olukore fi silẹ wọn. O wa jẹ wi pe inu oko Boasi ti o ti idile Elimeleki wa o lọ laimọ-ọn-mọ.	remove_only_accents_and_any_random_word	bible
Abana àti Fapari	Abana ati Fapari	remove_accents_and_underdots	bible
Fi ìfẹ́ rẹ tí kò le è kùnà hàn wá	Fi ife re ti ko le e kuna han wa	remove_accents_and_underdots	bible
Nítorí náà	Nitori naa	remove_accents_and_underdots	bible
Isaaki sì sọ fún Abrahamu baba rẹ̀ wí pé	Isaaki sọ si fun Abrahamu baba rẹ wi pe	remove_only_accents_and_swap_word	bible
Ní Juda ni a mọ Ọlọ́run;orúkọ rẹ̀ sì lágbára ní Israẹli	Ni Juda ni a mo Olorun;oruko re si lagbara ni Israeli	remove_accents_and_underdots	bible
“Nígbà náà ni wọn yóò ké pè mí ṣùgbọ́n	Nigba naa ni wọn yoo ke pe mi ṣugbọn	remove_only_accents	bible
Ṣùgbọ́n ọ̀pọ̀ ènìyàn ni o rí wọn nígbà tí wọ́n ń lọ. Àwọn wọ̀nyí sì tún wá láti ìlú ńlá gbogbo wọn sáré gba etí Òkun	Sugbon opo eniyan ni o ri won nigba ti won n lo. Awon wonyi si tun wa lati ilu nla gbogbo won sare gba eti Okun	remove_accents_and_underdots	bible
Àlìkámà ni wọn yóò gbìn	Alikama ni wọn yoo gbin	remove_only_accents	bible
Agara dá mi	Agara da mi	remove_accents_and_underdots	bible
wọ́n ń jókòó láàrín ibojìwọ́n sì ń lo òru wọn nínú ìṣọ́ ìkọ̀kọ̀;tí wọ́n ń jẹ ẹran ẹlẹ́dẹ̀	wọn n jokoo laarin ibojiwọn ẹlẹdẹ n lo oru wọn ninu iṣọ ikọkọ;ti wọn n jẹ ẹran si	remove_only_accents_and_swap_word	bible
“Ìwọ yóò sì mú òkúta óníkìsì méjì	“Iwo yoo si mu okuta onikisi meji	remove_accents_and_underdots	bible
Ẹni tí ó dá mi ní inú kọ́ ni ó dá a?Ẹnìkan náà kí ó mọ wá ní inú ìyá wa?	Eni ti o da mi ni inu ko ni o da a?Enikan naa ki o mo wa ni inu iya wa?	remove_accents_and_underdots	bible
“ ‘Ẹnikẹ́ni tí ó bá ṣe ohun ìríra wọ̀nyí	“ ‘Enikeni ti o ba se ohun irira wonyi	remove_accents_and_underdots	bible
 sán àrá láti ọ̀run wá	san lati wa	remove_only_accents_and_any_random_word	bible
Àwa ti ṣe búburú sí ọ. A kò sì pa àṣẹ ìlànà àti òfin tí ìwọ fún Mose ìránṣẹ́ rẹ mọ́.	Awa ti se buburu si o. A ko si pa ase ilana ati ofin ti iwo fun Mose iranse re mo.	remove_accents_and_underdots	bible
Lẹ́yìn ìgbà tí Dafidi ti kọ́ ilé fún ara rẹ̀ ní ìlú Dafidi. Ó sì fi ààyè sílẹ̀ fún àpótí ẹ̀rí Ọlọ́run ó sì pàgọ́ fún un. 	Lẹyin igba ti Dafidi ti kọ ile fun ara rẹ ni ilu silẹ O si fi aaye Dafidi. fun apoti ẹri Ọlọrun o si pagọ fun un.	remove_only_accents_and_swap_word	bible
Nígbà náà gan an ni Saulu padà wá láti pápá	Nigba naa gan an ni Saulu pada wa lati papa	remove_accents_and_underdots	bible
Nítorí bí ìwọ tí ń ṣe ènìyàn lásán bá ń ṣe ìdájọ́ àwọn tí ń ṣe irú ohun báwọ̀nyí	Nitori bi iwo ti n se eniyan lasan ba n se idajo awon ti n se iru ohun bawonyi	remove_accents_and_underdots	bible
Ìdáhùn Ọlọ́run sí ìráhùn wòlíì Habakuku.	irahun Ọlọrun si Idahun wolii Habakuku.	remove_only_accents_and_swap_word	bible
Àwa jẹ́ aṣiwèrè nítorí Kristi	Awa je asiwere nitori Kristi	remove_accents_and_underdots	bible
Nígbà náà ni Mose àti àwọn ọmọ Israẹli kọ orin yìí sí :Èmi yóò kọrin sí 	Nigba naa ni Mose ati awon omo Israeli ko orin yii si :Emi yoo korin si 	remove_accents_and_underdots	bible
Ó sì fi ojú idà pa ara Nobu	O si fi oju ida pa ara Nobu	remove_only_accents	bible
Nítorí pé asán ni àṣà àwọn ènìyàn	Nitori pe asan ni asa awon eniyan	remove_accents_and_underdots	bible
Ta ni ó ṣíṣẹ́ ológun tí ó sanwó ara rẹ̀? Ta ní gbin ọgbà àjàrà tí kì í jẹ nínú èso rẹ̀? Tàbí ta ní ń bọ ọ̀wọ́ ẹran tí kì í sí ì jẹ nínú wàrà ọ̀wọ́ ẹran? 	Ta ni o sise ologun ti o sanwo ara re? Ta ni gbin ogba ajara ti ki i je ninu eso re? Tabi ta ni n bo owo eran ti ki i si i je ninu wara owo eran? 	remove_accents_and_underdots	bible
Wọ́n sì mu ní ìgbèkùn.Wọn mú un lọ sí ọ̀dọ̀ ọba Babeli	Won si mu ni igbekun.Won mu un lo si odo oba Babeli	remove_accents_and_underdots	bible
Àwa ó lọ sínú àgọ́ rẹ̀:àwa ó máa sìn níbi àpótí ìtìsẹ̀ rẹ̀	Awa o lọ sinu agọ rẹ:awa o maa sin nibi apoti itisẹ rẹ	remove_only_accents	bible
“ ‘Ẹ kò gbọdọ̀ jẹ ẹran tí ó bá ti kan ohun tí a kà sí àìmọ́	“ ‘E ko gbodo je eran ti o ba ti kan ohun ti a ka si aimo	remove_accents_and_underdots	bible
Israẹli kò yípadà sí Ọlọ́run.	Israeli ko yipada si Olorun.	remove_accents_and_underdots	bible
Àṣẹ ọba sì dé ọ̀dọ̀ àwọn Júù ní gbogbo ìlú láti kó ara wọn jọ kí wọn sì dáàbò bo ara wọn; láti pa	Ase oba si de odo awon Juu ni gbogbo ilu lati ko ara won jo ki won si daabo bo ara won; lati pa	remove_accents_and_underdots	bible
Ọ̀rọ̀ tí a sọ ní àkókò tí ó yẹó dàbí èso wúrà nínú àpẹẹrẹ fàdákà.	Ọrọ ti a sọ ni akoko ti o yẹo dabi apẹẹrẹ wura ninu eso fadaka.	remove_only_accents_and_swap_word	bible
Ó sì ti ipa Ẹ̀mí wá sínú tẹmpili: nígbà tí àwọn òbí rẹ̀ sì gbé Jesu wá	O si ti ipa Ẹmi wa sinu tẹmpili: nigba obi rẹ si gbe Jesu wa	remove_only_accents_and_any_random_word	bible
“ ‘Ìwọ kò gbọdọ̀ bá ọmọbìnrin	“ ‘Iwo ko gbodo ba omobinrin	remove_accents_and_underdots	bible
 ń jẹ ọba	 n je oba	remove_accents_and_underdots	bible
Àwọn tí ọwọ́ wọn kún fún ìwà ibi	Awọn ti ọwọ wọn kun fun iwa ibi	remove_only_accents	bible
Gbogbo àgbàgbà Israẹli sì tọ ọba wá ní Hebroni	Gbogbo Israẹli si tọ wa ni Hebroni	remove_only_accents_and_any_random_word	bible
Láti inú àwọn ọmọ Lefi:Ṣemaiah ọmọ Haṣubu	Lati inu awon omo Lefi:Semaiah omo Hasubu	remove_accents_and_underdots	bible
Wọ́n fi mí jowú nípa ohun tí kì í ṣe Ọlọ́run	Won fi mi jowu nipa ohun ti ki i se Olorun	remove_accents_and_underdots	bible
Lóòtítọ́ ìwọ yóò ké sí àwọn orílẹ̀-èdè tí ìwọ kò mọ̀àti orílẹ̀-èdè tí ìwọ kò mọ̀ ni yóò sáré tọ̀ ọ́ wá	Lootitọ iwọ yoo ke si awọn orilẹ-ede ti iwọ ko mọati orilẹ-ede ti iwọ ko mọ ni yoo sare tọ	remove_only_accents_and_any_random_word	bible
Nígbà náà ni Saulu ránṣẹ́ sí Jese pé	Nigba naa ni Saulu ranse si Jese pe	remove_accents_and_underdots	bible
Bẹ́ẹ̀ ni ó sì ṣe òpó igi olifi onígun mẹ́rin fún ìlẹ̀kùn ilé náà. 	Bee ni o si se opo igi olifi onigun merin fun ilekun ile naa. 	remove_accents_and_underdots	bible
Joṣua sì ṣe sí wọn gẹ́gẹ́ bí  ti pàṣẹ: Ó sì já iṣan ẹ̀yìn ẹsẹ̀ ẹṣin wọn ó sì sun kẹ̀kẹ́ ogun wọn.	Josua si se si won gege bi  ti pase: O si ja isan eyin ese esin won o si sun keke ogun won.	remove_accents_and_underdots	bible
Ẹsẹ̀ mí ti tẹ̀lé ipasẹ̀ ìrìn rẹ̀;ọ̀nà rẹ̀ ni mo ti kíyèsi	Ese mi ti tele ipase irin re;ona re ni mo ti kiyesi	remove_accents_and_underdots	bible
Èmi rí òye gbà nínú ẹ̀kọ́ rẹ;nítorí náà èmi kórìíra gbogbo ọ̀nà tí kò tọ́.	Emi ri oye gba ninu eko re;nitori naa emi koriira gbogbo ona ti ko to.	remove_accents_and_underdots	bible
Keila	Keila	remove_only_accents_and_swap_word	bible
Àwọn ènìyàn sì dúró láti wòran. Àti àwọn ìjòyè pẹ̀lú wọn	Awon eniyan si duro lati woran. Ati awon ijoye pelu won	remove_accents_and_underdots	bible
Àti borí gbogbo nǹkan wọ̀nyí	Ati bori gbogbo nnkan wonyi	remove_accents_and_underdots	bible
Ní ìgbà tí Menahemu ń jáde bọ̀ láti Tirsa	Ni igba bọ Menahemu n jade ti lati Tirsa	remove_only_accents_and_swap_word	bible
A ó fi ìparun àìnípẹ̀kun jẹ wọ́n ní yà	A o fi iparun ainipekun je won ni ya	remove_accents_and_underdots	bible
Ẹ má ṣe fi màlúù tàbí àgùntàn tí ó ní àbùkù	Ẹ ma ṣe fi maluu tabi aguntan o ni	remove_only_accents_and_any_random_word	bible
Kí ni ìwọ yóò wí nígbà tí  bá dúró lórí rẹàwọn tí o mú bí ọ̀rẹ́ àtàtà.Ǹjẹ́ kò ní jẹ́ ìrora fún ọbí aboyún tó ń rọbí?	Ki ni iwo yoo wi nigba ti  ba duro lori reawon ti o mu bi ore atata.Nje ko ni je irora fun obi aboyun to n robi?	remove_accents_and_underdots	bible
“Ìbùkún ni fún Jaeli	“Ibukun ni fun Jaeli	remove_accents_and_underdots	bible
Èmi ó yìn ọ́	Emi o yin o	remove_accents_and_underdots	bible
Nítorí ènìyàn a máa fi ẹni tí ó pọ̀jù wọ́n lọ búra: ìbúra náà a sì fi òpin sí gbogbo ìjiyàn wọn fún ìfẹ̀sẹ̀ múlẹ̀ ọ̀rọ̀. 	Nitori eniyan a maa fi eni ti o poju won lo bura: ibura naa a si fi opin si gbogbo ijiyan won fun ifese mule oro. 	remove_accents_and_underdots	bible
Jẹ́ alágbára	Je alagbara	remove_accents_and_underdots	bible
Nítorí Jakọbu ìránṣẹ́ miàti Israẹli ẹni tí mo yànMo pè ọ́ pẹ̀lú orúkọ rẹ	Nitori Jakọbu iranṣẹ miati Israẹli ẹni ti mo yanMo pe ọ pẹlu orukọ rẹ	remove_only_accents	bible
Àwọn ọmọ Israẹli kọ̀ láti lọ sí Kenaani.	Awon omo Israeli ko lati lo si Kenaani.	remove_accents_and_underdots	bible
“Wò ó	Wo o	remove_only_accents	bible
Nítorí tí Joṣua kò fa ọwọ́ rẹ̀ tí ó di ọ̀kọ̀ mú sí ẹ̀yìn	Nitori ti Josua ko fa owo re ti o di oko mu si eyin	remove_accents_and_underdots	bible
Kíyèsi i	Kiyesi i	remove_only_accents_and_any_random_word	bible
Wọ́n sì fi ra ilẹ̀ kan lọ́wọ́ àwọn amọ̀kòkò gẹ́gẹ́ bí Olúwa ti pàṣẹ.”	Wọn si fi ra ilẹ kan lọwọ awọn amọkoko gẹgẹ bi Oluwa ti paṣẹ.	remove_only_accents	bible
Nígbà náà wọ́n pẹ̀yìndà wọ́n sì gòkè lọ sí Baṣani	Nigba naa wọn pẹyinda wọn si lọ Baṣani	remove_only_accents_and_any_random_word	bible
Wọ́n da ipa ọ̀nà mi rú;wọ́n sì sọ ìparun mi di púpọ̀	Won da ipa ona mi ru;won si so iparun mi di pupo	remove_accents_and_underdots	bible
Nígbà tí ó bá sì rẹ́ irun orí rẹ̀ (nítorí pé lọ́dọọdún ni òun máa ń rẹ́ ẹ. Nígbà tí ó bá wúwo fún un	Nigba ti o ba si re irun ori re (nitori pe lodoodun ni oun maa n re e. Nigba ti o ba wuwo fun un	remove_accents_and_underdots	bible
Ọjọ́ mẹ́fà ni ìwọ yóò fi ṣiṣẹ́	Ojo mefa ni iwo yoo fi sise	remove_accents_and_underdots	bible
Ó sàn kí ènìyàn pàdé beari tí a ti kó lọ́mọjù aláìgbọ́n nínú ìwà òmùgọ̀ rẹ̀.	O san ki eniyan rẹ. beari ti a ti ko lọmọju alaigbọn ninu iwa omugọ pade	remove_only_accents_and_swap_word	bible
Obìnrin tí ìwọ rí ní ìlú ńlá ni	Obinrin ti iwo ri ni ilu nla ni	remove_accents_and_underdots	bible
 wí pé sọ èyí fún un	 wi pe sọ eyi fun un	remove_only_accents	bible
Ọgbọ́n yóò gbà ọ́ là kúrò ní ọ̀nà àwọn ènìyàn búburú	Ọgbọn yoo gba ọ la kuro ni ọna awọn eniyan buburu	remove_only_accents	bible
Ní ọjọ́ kẹ́ẹ̀dógún oṣù kẹjọ	Ni ojo keedogun osu kejo	remove_accents_and_underdots	bible
Àwọn ọmọ Midiani:Efani	Midiani:Efani	remove_only_accents_and_any_random_word	bible
Dafidi wí pé	Dafidi wi pe	remove_accents_and_underdots	bible
Saamu 20.	Saamu 20.	remove_only_accents_and_any_random_word	bible
Láti ìsinsin yìí lọ	Lati isinsin yii lo	remove_accents_and_underdots	bible
Ẹ fi akọ ọ̀dọ́-àgùntàn méje ọlọ́dún kọ̀ọ̀kan tí kò ní àbùkù	E fi ako odo-aguntan meje olodun kookan ti ko ni abuku	remove_accents_and_underdots	bible
Ọmọ àlè yóò sì gbé inú Aṣdodu	Omo ale yoo si gbe inu Asdodu	remove_accents_and_underdots	bible
Ìwọ yóò sí ṣe òpó igi kasia fún pẹpẹ náà	Iwo yoo si se opo igi kasia fun pepe naa	remove_accents_and_underdots	bible
“Ṣùgbọ́n	“Sugbon	remove_accents_and_underdots	bible
Ó sì béèrè lọ́wọ́ wọn pé	O si beere lowo won pe	remove_accents_and_underdots	bible
Nígbà náà ni èmi yóò ṣọpẹ́ fún Ọ nínú àjọ ńlá;èmi yóò máa yìn Ọ́ ní àwùjọ ọ̀pọ̀ ènìyàn.	Nigba naa ni emi yoo sope fun O ninu ajo nla;emi yoo maa yin O ni awujo opo eniyan.	remove_accents_and_underdots	bible
“Ní abẹ́ òjìji Heṣboniàwọn tí ó sá dúró láìní agbára	“Ni abe ojiji Hesboniawon ti o sa duro laini agbara	remove_accents_and_underdots	bible
Ó fi ẹgbẹ́ ogun sí Edomu	O fi egbe ogun si Edomu	remove_accents_and_underdots	bible
Àwọn méjèèjì sì ṣe olódodo níwájú Ọlọ́run	Awon mejeeji si se olododo niwaju Olorun	remove_accents_and_underdots	bible
Ṣùgbọ́n nígbà tí Dafidi ọba gbọ́ gbogbo nǹkan wọ̀nyí	Ṣugbọn ti Dafidi gbọ gbogbo nnkan wọnyi	remove_only_accents_and_any_random_word	bible
Ìwọ tí o pa ìlérí tí o ṣe pẹ̀lú ìránṣẹ́ rẹ Dafidi baba mi mọ́; nítorí ìwọ ti fi ẹnu rẹ ṣe ìlérí àti pé ìwọ ti fi ọwọ́ rẹ mú un ṣẹ; bí ó ti rí lónìí yìí.	Iwo ti o pa ileri ti o se pelu iranse re Dafidi baba mi mo; nitori iwo ti fi enu re se ileri ati pe iwo ti fi owo re mu un se; bi o ti ri lonii yii.	remove_accents_and_underdots	bible
Nígbà tí ọba Ai rí èyí	Nigba ti oba Ai ri eyi	remove_accents_and_underdots	bible
“Nítorí náà ọkàn mi ró fún Moabu bí fèrè	“Nitori naa okan mi ro fun Moabu bi fere	remove_accents_and_underdots	bible
“Tẹ̀síwájú nígbà náà	“Tesiwaju nigba naa	remove_accents_and_underdots	bible
Gbogbo wọn ni yóò ṣubúní Babeli tí wọn yóò sìfi ara pa yánnayànna ní òpópónà.	Gbogbo wọn ni yoo ṣubuni Babeli ti wọn yoo sifi ara pa yannayanna ni opopona.	remove_only_accents	bible
Mika sì sọ fún un wí pé	Mika si so fun un wi pe	remove_accents_and_underdots	bible
Àti pẹ̀lú ẹ̀jẹ̀ aláìṣẹ̀ tí a ta sílẹ̀ nítorí ó ti kún Jerusalẹmu pẹ̀lú ẹ̀jẹ̀ aláìṣẹ̀ tí  kò sì fẹ́ láti dáríjì.	Ati pẹlu ẹjẹ alaiṣẹ ti a ta silẹ nitori o ti kun Jerusalẹmu pẹlu ẹjẹ ti si fẹ lati dariji.	remove_only_accents_and_any_random_word	bible
Nígbà tí ojú Peteru sì wálẹ̀	oju Peteru si walẹ	remove_only_accents_and_any_random_word	bible
Wọn yóò jẹ́ ènìyàn mi	Won yoo je eniyan mi	remove_accents_and_underdots	bible
Lẹ́yìn ìgbà tí àwọn ará Siria rí wí pé àwọn Israẹli ti lé wọn	wọn igba ti awọn ara Siria ri wi pe awọn Israẹli ti le Lẹyin	remove_only_accents_and_swap_word	bible
Nadabu àti Abihu tí í ṣe ọmọ Aaroni sì mú àwo tùràrí kọ̀ọ̀kan	Nadabu ati Abihu ti i se omo Aaroni si mu awo turari kookan	remove_accents_and_underdots	bible
Ṣùgbọ́n ẹni tí ń sọtẹ́lẹ̀ ń ba àwọn ènìyàn sọ̀rọ̀ fún ìmúdúró	Sugbon eni ti n sotele n ba awon eniyan soro fun imuduro	remove_accents_and_underdots	bible
Bẹ́ẹ̀ ni Batṣeba lọ rí ọba ní inú yàrá rẹ̀	Bẹẹ ni Batṣeba lọ ri ọba ni inu yara rẹ	remove_only_accents	bible
Ṣùgbọ́n ẹ kò gbọdọ̀ jẹ ẹ̀jẹ̀ wọn	Sugbon e ko gbodo je eje won	remove_accents_and_underdots	bible
Ó bẹ̀rẹ̀ iṣẹ́ rẹ̀ tagbára tagbáraapá rẹ̀ le koko fún iṣẹ́	O bẹrẹ iṣẹ tagbaraapa rẹ le koko fun iṣẹ	remove_only_accents_and_any_random_word	bible
“Bí obìnrin tí ó ń gbé pẹ̀lú ọkọ rẹ̀ bá jẹ́ ẹ̀jẹ́ tàbí de ara rẹ̀ ní ìdè lábẹ́ ìbúra	“Bi obinrin ti o n gbe pelu oko re ba je eje tabi de ara re ni ide labe ibura	remove_accents_and_underdots	bible
